时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-26 00:30:13.670,600177_1m_1761409813670,600177,1m,117.141.119.78,7709,国海,success,,800,1.500,5,41,Phase1
2025-10-26 00:30:13.676,600193_5m_1761409813676,600193,5m,114.28.171.32,7709,东北,success,,5,1.506,5,79,Phase1
2025-10-26 00:30:13.679,600201_1d_1761409813679,600201,1d,182.131.3.228,7709,国信,success,,15,1.509,5,98,Phase1
2025-10-26 00:30:13.682,600193_1m_1761409813682,600193,1m,210.5.155.110,7709,国海,success,,800,1.512,5,80,Phase1
2025-10-26 00:30:13.687,600184_1m_1761409813687,600184,1m,117.185.5.19,7709,国盛,success,,800,1.517,5,58,Phase1
2025-10-26 00:30:13.693,600185_1d_1761409813693,600185,1d,121.12.106.161,7709,信达,success,,15,1.523,5,59,Phase1
2025-10-26 00:30:13.698,600168_5m_1761409813698,600168,5m,60.191.33.105,7709,财通,success,,5,1.528,5,20,Phase1
2025-10-26 00:30:13.702,600167_1m_1761409813702,600167,1m,58.240.134.196,7709,南京,success,,800,1.532,5,18,Phase1
2025-10-26 00:30:13.708,600166_1d_1761409813708,600166,1d,139.9.90.169,7709,国泰,success,,15,1.538,5,13,Phase1
2025-10-26 00:30:13.713,600188_1d_1761409813713,600188,1d,61.139.133.16,7709,东北,success,,15,1.543,5,67,Phase1
2025-10-26 00:30:13.718,600186_1m_1761409813718,600186,1m,117.175.57.167,7709,天风,success,,800,1.548,5,63,Phase1
2025-10-26 00:30:13.722,600169_5m_1761409813722,600169,5m,42.63.155.132,7709,南京,success,,5,1.552,5,23,Phase1
2025-10-26 00:30:13.729,600199_1m_1761409813729,600199,1m,[240e:6b2:50:10:172:24:161:115],7709,国投,success,,800,1.559,5,94,Phase1
2025-10-26 00:30:13.733,600182_1m_1761409813733,600182,1m,103.251.85.93,7709,国泰,success,,800,1.563,5,52,Phase1
2025-10-26 00:30:13.738,600195_5m_1761409813738,600195,5m,125.39.80.98,7709,长江,success,,5,1.568,5,82,Phase1
2025-10-26 00:30:13.743,600173_5m_1761409813743,600173,5m,[2408:4003:1f20::1e6],7709,银河,success,,5,1.573,5,34,Phase1
2025-10-26 00:30:13.750,600183_1m_1761409813750,600183,1m,180.153.18.170,7709,上海电信主站Z1,success,,800,1.580,5,55,Phase1
2025-10-26 00:30:13.755,600172_1m_1761409813755,600172,1m,120.76.1.198,7709,银河,success,,800,1.585,5,32,Phase1
2025-10-26 00:30:13.763,600197_1m_1761409813763,600197,1m,119.4.167.131,7709,华西,success,,800,1.593,5,88,Phase1
2025-10-26 00:30:13.785,600162_1d_1761409813785,600162,1d,58.16.134.228,7709,华创,success,,15,1.615,5,5,Phase1
2025-10-26 00:30:13.793,600177_1d_1761409813793,600177,1d,117.139.166.52,7709,华西,success,,15,1.623,5,39,Phase1
2025-10-26 00:30:13.822,600200_1m_1761409813822,600200,1m,148.70.111.63,7709,国泰,success,,800,1.652,5,97,Phase1
2025-10-26 00:30:13.837,600202_1d_1761409813837,600202,1d,[2408:8721:0820:0106:0001:0C02:0A5C:11F4],7709,光大,success,,15,1.667,5,100,Phase1
2025-10-26 00:30:13.843,600187_1m_1761409813843,600187,1m,120.199.2.122,7709,中信,success,,800,1.673,5,66,Phase1
2025-10-26 00:30:13.847,600160_5m_1761409813847,600160,5m,218.6.170.91,7709,国信,success,,5,1.677,5,0,Phase1
2025-10-26 00:30:13.852,600171_1m_1761409813852,600171,1m,103.251.85.176,7709,兴业,success,,800,1.682,5,29,Phase1
2025-10-26 00:30:13.857,600198_5m_1761409813857,600198,5m,103.251.85.197,7709,中泰,success,,5,1.687,5,90,Phase1
2025-10-26 00:30:13.862,600187_1d_1761409813862,600187,1d,47.106.36.3,7709,华泰,success,,15,1.692,5,64,Phase1
2025-10-26 00:30:13.867,600202_1m_1761409813867,600202,1m,47.100.132.162,7709,招商,success,,800,1.694,5,102,Phase1
2025-10-26 00:30:13.872,600169_1m_1761409813872,600169,1m,218.6.198.164,7709,华西,success,,800,1.702,5,24,Phase1
2025-10-26 00:30:13.877,600178_1d_1761409813877,600178,1d,[240E:00C2:1800:003D:0001:0C04:0A55:51F7],7709,光大,success,,15,1.707,5,42,Phase1
2025-10-26 00:30:13.886,600191_1d_1761409813886,600191,1d,218.6.170.54,7709,中银,success,,15,1.716,5,73,Phase1
2025-10-26 00:30:13.897,600170_5m_1761409813897,600170,5m,43.139.196.81,7709,光大,success,,5,1.727,5,26,Phase1
2025-10-26 00:30:13.918,600179_5m_1761409813918,600179,5m,175.6.43.87,7709,国信,success,,5,1.748,5,45,Phase1
2025-10-26 00:30:13.988,600176_5m_1761409813988,600176,5m,114.28.171.16,7709,光大,success,,5,1.818,5,37,Phase1
2025-10-26 00:30:13.993,600195_1m_1761409813993,600195,1m,58.63.254.239,7709,申万宏源,success,,800,1.823,5,83,Phase1
2025-10-26 00:30:14.010,600168_1m_1761409814010,600168,1m,61.128.111.197,7709,长江,success,,800,1.840,5,21,Phase1
2025-10-26 00:30:14.014,600184_1d_1761409814014,600184,1d,61.242.180.206,7709,长江,timeout,请求超时1.0s,0,1.844,5,56,Phase1
2025-10-26 00:30:14.020,600187_5m_1761409814020,600187,5m,103.251.85.90,7709,国泰,timeout,请求超时1.0s,0,1.850,5,65,Phase1
2025-10-26 00:30:14.025,600182_5m_1761409814026,600182,5m,123.125.108.106,7709,湘财,timeout,请求超时1.0s,0,1.855,5,51,Phase1
2025-10-26 00:30:14.032,600197_5m_1761409814032,600197,5m,218.75.126.9,7709,杭州电信主站J3,success,,5,1.862,5,87,Phase1
2025-10-26 00:30:14.039,600172_5m_1761409814039,600172,5m,119.147.80.98,7709,长江,success,,5,1.869,5,31,Phase1
2025-10-26 00:30:14.052,600170_1m_1761409814052,600170,1m,175.6.5.151,7709,方正,success,,800,1.882,5,27,Phase1
2025-10-26 00:30:14.059,600185_5m_1761409814059,600185,5m,58.252.166.228,7709,华林,success,,5,1.889,5,60,Phase1
2025-10-26 00:30:14.066,600171_5m_1761409814066,600171,5m,175.6.5.157,7709,国金,success,,5,1.896,5,28,Phase1
2025-10-26 00:30:14.073,600180_5m_1761409814073,600180,5m,111.203.134.118,7709,银河,timeout,请求超时1.0s,0,1.903,5,48,Phase1
2025-10-26 00:30:14.089,600166_1m_1761409814089,600166,1m,58.63.254.153,7709,山西,success,,800,1.919,5,15,Phase1
2025-10-26 00:30:14.103,600202_5m_1761409814103,600202,5m,182.118.8.7,7709,光大,success,,5,1.933,5,101,Phase1
2025-10-26 00:30:14.117,600186_1d_1761409814117,600186,1d,[2408:8656:d0fd:e000:172:24:161:115],7709,国投,success,,15,1.947,5,61,Phase1
2025-10-26 00:30:14.131,600196_1m_1761409814131,600196,1m,222.190.131.132,7709,南京,success,,800,1.961,5,85,Phase1
2025-10-26 00:30:14.136,600176_1m_1761409814136,600176,1m,123.125.108.92,7709,兴业,success,,800,1.966,5,38,Phase1
2025-10-26 00:30:14.159,600188_1m_1761409814159,600188,1m,61.143.3.209,7709,华林,success,,800,1.989,5,69,Phase1
2025-10-26 00:30:14.164,600161_1m_1761409814164,600161,1m,119.97.164.189,7709,国泰,success,,800,1.994,5,4,Phase1
2025-10-26 00:30:14.781,600272_1d_1761409814781,600272,1d,183.201.231.88,7709,国信,success,,15,1.473,5,46,Phase1
2025-10-26 00:30:14.788,600271_5m_1761409814788,600271,5m,221.178.187.19,7709,国联,success,,5,1.480,5,19,Phase1
2025-10-26 00:30:14.796,600271_1m_1761409814796,600271,1m,101.226.11.206,7709,西南,success,,800,1.488,5,1,Phase1
2025-10-26 00:30:14.799,600273_5m_1761409814799,600273,5m,114.28.169.159,7709,东兴,success,,5,1.491,5,7,Phase1
2025-10-26 00:30:14.803,600271_1d_1761409814803,600271,1d,123.125.108.187,7709,国元,success,,15,1.532,5,6,Phase1
2025-10-26 00:30:14.815,600272_5m_1761409814815,600272,5m,61.183.150.136,7709,长江,success,,5,1.507,5,2,Phase1
2025-10-26 00:30:14.942,600272_1m_1761409814942,600272,1m,101.230.146.131,7709,东兴,success,,800,1.634,5,11,Phase1
2025-10-26 00:30:14.953,600273_1m_1761409814953,600273,1m,218.106.92.183,7709,华林,success,,800,1.645,5,50,Phase1
2025-10-26 00:30:14.964,600273_1d_1761409814964,600273,1d,[2408:8706:0000:E400:0001:0C10:0A56:0AE0],7709,国金,success,,15,1.656,5,54,Phase1
2025-10-26 00:30:14.968,600276_1d_1761409814968,600276,1d,220.248.230.39,7709,华安,success,,15,1.647,5,30,Phase1
2025-10-26 00:30:15.154,600278_1d_1761409815154,600278,1d,123.125.108.88,7709,南京,success,,15,1.270,5,74,Phase1
2025-10-26 00:30:15.159,600323_1d_1761409815159,600323,1d,125.39.80.98,7709,长江,success,,15,1.263,5,82,Phase1
2025-10-26 00:30:15.163,600293_5m_1761409815163,600293,5m,123.125.108.56,7709,中银,success,,5,1.279,5,81,Phase1
2025-10-26 00:30:15.167,600278_1m_1761409815167,600278,1m,1.202.143.37,7709,银河,success,,800,1.283,5,71,Phase1
2025-10-26 00:30:15.171,600280_1d_1761409815171,600280,1d,222.73.171.156,7709,长江,success,,15,1.287,5,92,Phase1
2025-10-26 00:30:15.173,600280_1m_1761409815173,600280,1m,103.221.142.65,7709,国泰,success,,800,1.289,5,91,Phase1
2025-10-26 00:30:15.177,600276_5m_1761409815177,600276,5m,103.221.142.68,7709,国泰,success,,5,1.293,5,9,Phase1
2025-10-26 00:30:15.180,600279_5m_1761409815180,600279,5m,125.46.62.167,7709,中原,success,,5,1.296,5,10,Phase1
2025-10-26 00:30:15.184,600281_1d_1761409815184,600281,1d,221.130.121.45,7709,国元,success,,15,1.300,5,3,Phase1
2025-10-26 00:30:15.192,600284_5m_1761409815192,600284,5m,123.125.108.215,7709,天风,success,,5,1.308,5,84,Phase1
2025-10-26 00:30:15.195,600281_1m_1761409815195,600281,1m,121.37.169.248,7709,申万宏源,success,,800,1.311,5,35,Phase1
2025-10-26 00:30:15.199,600282_1m_1761409815199,600282,1m,182.118.47.188,7709,国投,success,,800,1.315,5,36,Phase1
2025-10-26 00:30:15.202,600288_5m_1761409815202,600288,5m,101.230.126.42,7709,国投,success,,5,1.318,5,78,Phase1
2025-10-26 00:30:15.205,600285_1d_1761409815205,600285,1d,220.203.236.11,7709,国投,success,,15,1.321,5,93,Phase1
2025-10-26 00:30:15.209,600281_5m_1761409815209,600281,5m,103.251.85.87,7709,国元,success,,5,1.325,5,40,Phase1
2025-10-26 00:30:15.212,600282_1d_1761409815212,600282,1d,101.226.11.208,7709,首创,success,,15,1.328,5,86,Phase1
2025-10-26 00:30:15.216,600305_1d_1761409815216,600305,1d,117.149.2.68,7709,中信,success,,15,1.331,5,99,Phase1
2025-10-26 00:30:15.220,600301_1d_1761409815220,600301,1d,180.163.181.72,7709,中银,success,,15,1.335,5,72,Phase1
2025-10-26 00:30:15.224,600282_5m_1761409815224,600282,5m,[2400:8200:8001:0109:0001:0D03:0A52:28F5],7709,国金,success,,5,1.340,5,14,Phase1
2025-10-26 00:30:15.227,600300_5m_1761409815227,600300,5m,114.28.169.226,7709,中泰,success,,5,1.342,5,95,Phase1
2025-10-26 00:30:15.230,600289_5m_1761409815230,600289,5m,[2409:8750:a00:2:0:0:0:3001],7709,方正,success,,5,1.346,5,68,Phase1
2025-10-26 00:30:15.232,600288_1m_1761409815232,600288,1m,109.244.35.28,7709,国信,success,,800,1.348,5,76,Phase1
2025-10-26 00:30:15.235,600299_1d_1761409815235,600299,1d,[2408:8642:EFE:60::ffff:30],7709,浙商,success,,15,1.351,5,77,Phase1
2025-10-26 00:30:15.238,600283_1m_1761409815238,600283,1m,103.221.142.80,7709,国泰,success,,800,1.354,5,70,Phase1
2025-10-26 00:30:15.241,600335_1d_1761409815242,600335,1d,103.251.85.197,7709,中泰,success,,15,1.319,5,90,Phase1
2025-10-26 00:30:15.245,600319_5m_1761409815245,600319,5m,117.175.57.167,7709,天风,success,,5,1.349,5,63,Phase1
2025-10-26 00:30:15.256,600298_1m_1761409815256,600298,1m,114.141.155.147,7709,东方财富,success,,800,1.372,5,43,Phase1
2025-10-26 00:30:15.259,600326_1d_1761409815259,600326,1d,180.153.18.170,7709,上海电信主站Z1,success,,15,1.363,5,55,Phase1
2025-10-26 00:30:15.262,600295_1d_1761409815262,600295,1d,222.173.21.68,7709,中泰,success,,15,1.378,5,12,Phase1
2025-10-26 00:30:15.270,600322_5m_1761409815270,600322,5m,103.251.85.93,7709,国泰,success,,5,1.374,5,52,Phase1
2025-10-26 00:30:15.274,600312_1m_1761409815274,600312,1m,210.5.155.110,7709,国海,success,,800,1.389,5,80,Phase1
2025-10-26 00:30:15.286,600330_1d_1761409815286,600330,1d,117.139.166.52,7709,华西,success,,15,1.390,5,39,Phase1
2025-10-26 00:30:15.288,600287_1d_1761409815288,600287,1d,139.196.1.132,7709,第一创业,success,,15,1.404,5,33,Phase1
2025-10-26 00:30:15.292,600283_1d_1761409815292,600283,1d,220.249.123.195,7709,长江,success,,15,1.408,5,8,Phase1
2025-10-26 00:30:15.294,600298_5m_1761409815294,600298,5m,182.140.239.184,7709,华西,success,,5,1.410,5,47,Phase1
2025-10-26 00:30:15.298,600307_1d_1761409815298,600307,1d,111.23.148.7,7709,方正,success,,15,1.413,5,17,Phase1
2025-10-26 00:30:15.301,600320_1d_1761409815301,600320,1d,42.63.155.132,7709,南京,success,,15,1.405,5,23,Phase1
2025-10-26 00:30:15.305,600309_1d_1761409815305,600309,1d,47.109.19.135,7709,国海,success,,15,1.420,5,75,Phase1
2025-10-26 00:30:15.312,600301_1m_1761409815312,600301,1m,115.233.213.169,7709,财通,success,,800,1.427,5,49,Phase1
2025-10-26 00:30:15.317,600329_1d_1761409815317,600329,1d,58.16.134.228,7709,华创,success,,15,1.421,5,5,Phase1
2025-10-26 00:30:15.452,600315_1m_1761409815452,600315,1m,60.191.33.105,7709,财通,success,,800,1.567,5,20,Phase1
2025-10-26 00:30:15.454,600333_1d_1761409815454,600333,1d,218.6.170.91,7709,国信,success,,15,1.537,5,0,Phase1
2025-10-26 00:30:15.458,600292_1d_1761409815458,600292,1d,[2408:872F:0020:0009:0001:0C02:0A5C:26F2],7709,光大,success,,15,1.574,5,16,Phase1
2025-10-26 00:30:15.462,600336_1m_1761409815462,600336,1m,47.100.132.162,7709,招商,success,,800,1.469,5,102,Phase1
2025-10-26 00:30:15.466,600325_1d_1761409815466,600325,1d,[2408:4003:1f20::1e6],7709,银河,success,,15,1.570,5,34,Phase1
2025-10-26 00:30:15.469,600320_1m_1761409815469,600320,1m,[240e:6b2:50:10:172:24:161:115],7709,国投,success,,800,1.573,5,94,Phase1
2025-10-26 00:30:15.489,600336_1d_1761409815489,600336,1d,47.106.36.3,7709,华泰,success,,15,1.537,5,64,Phase1
2025-10-26 00:30:15.496,600303_5m_1761409815496,600303,5m,218.6.170.50,7709,首创,success,,5,1.610,5,44,Phase1
2025-10-26 00:30:15.508,600308_5m_1761409815508,600308,5m,[2408:8656:2ef4:e000:172:25:161:18],7709,国投,success,,5,1.622,5,57,Phase1
2025-10-26 00:30:15.514,600313_5m_1761409815514,600313,5m,117.185.5.19,7709,国盛,success,,5,1.628,5,58,Phase1
2025-10-26 00:30:15.520,600318_1d_1761409815520,600318,1d,139.9.90.169,7709,国泰,success,,15,1.624,5,13,Phase1
2025-10-26 00:30:15.528,600328_1d_1761409815528,600328,1d,119.4.167.131,7709,华西,success,,15,1.631,5,88,Phase1
2025-10-26 00:30:15.533,600312_1d_1761409815533,600312,1d,182.131.3.228,7709,国信,success,,15,1.647,5,98,Phase1
2025-10-26 00:30:15.539,600337_5m_1761409815539,600337,5m,218.6.198.164,7709,华西,success,,5,1.534,5,24,Phase1
2025-10-26 00:30:15.544,600299_1m_1761409815544,600299,1m,221.179.18.108,7709,长城,success,,800,1.658,5,53,Phase1
2025-10-26 00:30:15.557,600330_1m_1761409815557,600330,1m,148.70.111.63,7709,国泰,success,,800,1.660,5,97,Phase1
2025-10-26 00:30:15.562,600307_1m_1761409815562,600307,1m,58.63.254.158,7709,财通,success,,800,1.676,5,22,Phase1
2025-10-26 00:30:15.569,600287_1m_1761409815569,600287,1m,221.204.19.194,7709,山西,success,,800,1.684,5,62,Phase1
2025-10-26 00:30:15.573,600302_1m_1761409815573,600302,1m,182.118.8.4,7709,中信,success,,800,1.687,5,89,Phase1
2025-10-26 00:30:15.584,600327_1d_1761409815584,600327,1d,120.76.1.198,7709,银河,success,,15,1.687,5,32,Phase1
2025-10-26 00:30:15.593,600332_5m_1761409815593,600332,5m,120.199.2.122,7709,中信,success,,5,1.696,5,66,Phase1
2025-10-26 00:30:15.601,600333_1m_1761409815601,600333,1m,103.251.85.176,7709,兴业,success,,800,1.678,5,29,Phase1
2025-10-26 00:30:15.625,600316_5m_1761409815625,600316,5m,58.240.134.196,7709,南京,success,,5,1.728,5,18,Phase1
2025-10-26 00:30:15.631,600310_5m_1761409815631,600310,5m,114.28.171.32,7709,东北,success,,5,1.745,5,79,Phase1
2025-10-26 00:30:15.639,600309_1m_1761409815639,600309,1m,117.141.119.78,7709,国海,success,,800,1.753,5,41,Phase1
2025-10-26 00:30:15.661,600315_1d_1761409815661,600315,1d,121.12.106.161,7709,信达,success,,15,1.775,5,59,Phase1
2025-10-26 00:30:15.671,600318_1m_1761409815671,600318,1m,61.139.133.16,7709,东北,success,,800,1.774,5,67,Phase1
2025-10-26 00:30:15.722,600338_1d_1761409815722,600338,1d,[240E:00C2:1800:003D:0001:0C04:0A55:51F7],7709,光大,success,,15,1.715,5,42,Phase1
2025-10-26 00:30:15.725,600331_1m_1761409815725,600331,1m,[2408:8721:0820:0106:0001:0C02:0A5C:11F4],7709,光大,success,,800,1.828,5,100,Phase1
2025-10-26 00:30:15.732,600352_1m_1761409815732,600352,1m,114.28.171.16,7709,光大,success,,800,1.543,5,37,Phase1
2025-10-26 00:30:15.739,600339_1m_1761409815739,600339,1m,43.139.196.81,7709,光大,success,,800,1.564,5,26,Phase1
2025-10-26 00:30:15.746,600339_1d_1761409815746,600339,1d,218.6.170.54,7709,中银,success,,15,1.571,5,73,Phase1
2025-10-26 00:30:15.759,600292_1m_1761409815759,600292,1m,117.34.114.14,7709,国泰君安,success,,800,1.874,5,96,Phase1
2025-10-26 00:30:15.773,600340_5m_1761409815773,600340,5m,175.6.43.87,7709,国信,success,,5,1.598,5,45,Phase1
2025-10-26 00:30:15.857,600371_5m_1761409815857,600371,5m,119.97.164.189,7709,国泰,success,,5,1.666,5,4,Phase1
2025-10-26 00:30:15.869,600362_1m_1761409815869,600362,1m,175.6.5.157,7709,国金,success,,800,1.678,5,28,Phase1
2025-10-26 00:30:15.876,600358_1m_1761409815876,600358,1m,218.75.126.9,7709,杭州电信主站J3,success,,800,1.685,5,87,Phase1
2025-10-26 00:30:15.898,600367_5m_1761409815898,600367,5m,[2408:8656:d0fd:e000:172:24:161:115],7709,国投,success,,5,1.706,5,61,Phase1
2025-10-26 00:30:15.904,600366_5m_1761409815904,600366,5m,182.118.8.7,7709,光大,success,,5,1.712,5,101,Phase1
2025-10-26 00:30:15.910,600369_5m_1761409815910,600369,5m,123.125.108.92,7709,兴业,success,,5,1.718,5,38,Phase1
2025-10-26 00:30:15.916,600359_1m_1761409815916,600359,1m,119.147.80.98,7709,长江,success,,800,1.725,5,31,Phase1
2025-10-26 00:30:15.924,600370_5m_1761409815924,600370,5m,61.143.3.209,7709,华林,success,,5,1.733,5,69,Phase1
2025-10-26 00:30:15.930,600361_1m_1761409815930,600361,1m,58.252.166.228,7709,华林,success,,800,1.739,5,60,Phase1
2025-10-26 00:30:15.936,600354_1m_1761409815936,600354,1m,61.128.111.197,7709,长江,success,,800,1.745,5,21,Phase1
2025-10-26 00:30:15.941,600353_5m_1761409815941,600353,5m,58.63.254.239,7709,申万宏源,success,,5,1.752,5,83,Phase1
2025-10-26 00:30:15.985,600295_1m_1761409815985,600295,1m,103.251.85.60,7709,天风,timeout,请求超时1.0s,0,2.101,5,25,Phase1
2025-10-26 00:30:16.010,600360_1m_1761409816010,600360,1m,175.6.5.151,7709,方正,success,,800,1.819,5,27,Phase1
2025-10-26 00:30:16.023,600368_5m_1761409816023,600368,5m,222.190.131.132,7709,南京,success,,5,1.832,5,85,Phase1
2025-10-26 00:30:16.518,600365_5m_1761409816518,600365,5m,58.63.254.153,7709,山西,success,,5,2.327,5,15,Phase1
2025-10-26 00:30:16.540,600405_1d_1761409816540,600405,1d,123.125.108.187,7709,国元,success,,15,1.567,5,6,Phase1
2025-10-26 00:30:16.546,600403_5m_1761409816547,600403,5m,101.226.11.206,7709,西南,success,,5,1.573,5,1,Phase1
2025-10-26 00:30:16.550,600403_1d_1761409816550,600403,1d,221.178.187.19,7709,国联,success,,15,1.578,5,19,Phase1
