时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-25 20:26:33.027,002564_1m_1761395193027,002564,1m,171.34.206.73,7709,国盛,success,,800,0.327,4,39,Phase1
2025-10-25 20:26:33.027,002570_1d_1761395193027,002570,1d,183.201.231.84,7709,中信,success,,16,0.273,2,0,Phase1
2025-10-25 20:26:33.034,002573_1d_1761395193034,002573,1d,103.251.85.23,7709,国信,success,,16,0.279,4,18,Phase1
2025-10-25 20:26:33.037,002576_1d_1761395193037,002576,1d,114.141.177.123,7709,方正,success,,16,0.268,2,18,Phase1
2025-10-25 20:26:33.051,002576_5m_1761395193051,002576,5m,117.141.119.78,7709,国海,success,,5,0.285,1,31,Phase1
2025-10-25 20:26:33.052,002572_1d_1761395193052,002572,1d,119.27.181.132,7709,红塔,success,,16,0.298,2,7,Phase1
2025-10-25 20:26:33.054,002585_1d_1761395193054,002585,1d,42.96.251.80,7709,第一创业,success,,16,0.183,3,31,Phase1
2025-10-25 20:26:33.058,002573_1m_1761395193058,002573,1m,220.196.83.50,7709,东北,success,,800,0.304,2,28,Phase1
2025-10-25 20:26:33.060,002575_1m_1761395193060,002575,1m,119.27.181.132,7709,红塔,success,,800,0.294,1,18,Phase1
2025-10-25 20:26:33.062,002581_1m_1761395193062,002581,1m,222.173.21.68,7709,中泰,success,,800,0.251,4,34,Phase1
2025-10-25 20:26:33.064,002579_1m_1761395193064,002579,1m,39.108.28.83,7709,招商,success,,800,0.274,3,2,Phase1
2025-10-25 20:26:33.082,002583_1d_1761395193082,002583,1d,114.141.177.37,7709,东方,success,,16,0.236,2,3,Phase1
2025-10-25 20:26:33.092,002582_5m_1761395193092,002582,5m,221.131.141.100,7709,南京,success,,5,0.281,4,30,Phase1
2025-10-25 20:26:33.104,002580_5m_1761395193104,002580,5m,221.131.136.194,7709,中信,success,,5,0.290,1,20,Phase1
2025-10-25 20:26:33.118,002540_1m_1761395193118,002540,1m,121.37.169.248,7709,申万宏源,success,,800,0.414,7,17,Phase1
2025-10-25 20:26:33.130,002545_5m_1761395193130,002545,5m,117.175.57.173,7709,中信建投,success,,5,0.450,6,31,Phase1
2025-10-25 20:26:33.139,002578_1m_1761395193139,002578,1m,114.28.171.10,7709,国元,success,,800,0.362,4,0,Phase1
2025-10-25 20:26:33.139,002577_5m_1761395193139,002577,5m,109.244.69.145,7709,招商,success,,5,0.372,1,2,Phase1
2025-10-25 20:26:33.140,002538_1d_1761395193140,002538,1d,58.255.78.139,7709,信达,success,,16,0.436,7,1,Phase1
2025-10-25 20:26:33.142,002543_1m_1761395193142,002543,1m,117.139.166.52,7709,华西,success,,800,0.462,6,35,Phase1
2025-10-25 20:26:33.151,002586_1d_1761395193151,002586,1d,120.195.71.155,7709,华泰,success,,16,0.293,4,7,Phase1
2025-10-25 20:26:33.152,002579_5m_1761395193152,002579,5m,109.244.73.13,7709,国信,success,,5,0.370,1,27,Phase1
2025-10-25 20:26:33.153,002587_1m_1761395193153,002587,1m,111.13.112.206,7709,中信,success,,800,0.266,2,27,Phase1
2025-10-25 20:26:33.161,002547_1d_1761395193161,002547,1d,148.70.110.41,7709,国泰,success,,16,0.481,6,38,Phase1
2025-10-25 20:26:33.162,002579_1d_1761395193162,002579,1d,182.118.8.6,7709,国信,failed,返回数据为空,0,0.395,7,3,Phase1
2025-10-25 20:26:33.166,002585_1m_1761395193166,002585,1m,171.34.206.73,7709,国盛,success,,800,0.274,3,11,Phase1
2025-10-25 20:26:33.168,002586_5m_1761395193168,002586,5m,221.131.114.4,7709,国联,success,,5,0.289,2,34,Phase1
2025-10-25 20:26:33.173,002542_1d_1761395193173,002542,1d,218.205.223.3,7709,东兴,success,,16,0.469,7,23,Phase1
2025-10-25 20:26:33.175,002589_1d_1761395193175,002589,1d,114.141.177.42,7709,湘财,success,,16,0.281,3,12,Phase1
2025-10-25 20:26:33.176,002584_5m_1761395193176,002584,5m,117.141.119.78,7709,国海,success,,5,0.330,2,26,Phase1
2025-10-25 20:26:33.178,002569_5m_1761395193178,002569,5m,124.70.183.173,7709,华泰,success,,5,0.463,7,27,Phase1
2025-10-25 20:26:33.180,002584_1m_1761395193180,002584,1m,39.170.13.9,7709,财通,success,,800,0.322,4,13,Phase1
2025-10-25 20:26:33.184,002560_1d_1761395193184,002560,1d,103.221.142.66,7709,国泰,success,,16,0.480,7,30,Phase1
2025-10-25 20:26:33.191,002538_5m_1761395193191,002538,5m,114.28.169.14,7709,光大,success,,5,0.487,7,14,Phase1
2025-10-25 20:26:33.194,002549_1m_1761395193194,002549,1m,139.159.143.228,7709,国泰,success,,800,0.445,6,28,Phase1
2025-10-25 20:26:33.196,002583_1m_1761395193196,002583,1m,120.237.21.11,7709,国投,success,,800,0.364,1,23,Phase1
2025-10-25 20:26:33.198,002543_1d_1761395193198,002543,1d,220.203.237.3,7709,东兴,success,,16,0.494,7,20,Phase1
2025-10-25 20:26:33.199,002551_5m_1761395193199,002551,5m,139.9.38.206,7709,国泰,success,,5,0.450,6,18,Phase1
2025-10-25 20:26:33.204,002547_1m_1761395193204,002547,1m,115.233.213.169,7709,财通,success,,800,0.500,7,31,Phase1
2025-10-25 20:26:33.207,002586_1m_1761395193207,002586,1m,119.27.181.132,7709,红塔,success,,800,0.313,3,18,Phase1
2025-10-25 20:26:33.208,002544_5m_1761395193208,002544,5m,115.238.90.165,7709,杭州电信主站J4,success,,5,0.504,7,24,Phase1
2025-10-25 20:26:33.210,002548_1m_1761395193210,002548,1m,103.221.142.80,7709,国泰,success,,800,0.516,6,27,Phase1
2025-10-25 20:26:33.212,002588_1d_1761395193212,002588,1d,61.139.133.17,7709,东北,success,,16,0.317,3,15,Phase1
2025-10-25 20:26:33.213,002539_1d_1761395193213,002539,1d,117.175.57.173,7709,中信建投,success,,16,0.509,7,2,Phase1
2025-10-25 20:26:33.215,002555_5m_1761395193215,002555,5m,125.46.62.166,7709,中原,success,,5,0.459,6,8,Phase1
2025-10-25 20:26:33.217,002588_1m_1761395193217,002588,1m,117.141.156.20,7709,国海,success,,800,0.323,3,1,Phase1
2025-10-25 20:26:33.221,002567_5m_1761395193221,002567,5m,119.29.19.242,7709,广发,success,,5,0.517,7,4,Phase1
2025-10-25 20:26:33.221,002557_1d_1761395193221,002557,1d,120.25.129.112,7709,第一创业,success,,16,0.459,6,10,Phase1
2025-10-25 20:26:33.223,002589_5m_1761395193223,002589,5m,183.230.224.15,7709,华西,success,,5,0.313,3,9,Phase1
2025-10-25 20:26:33.224,002585_5m_1761395193224,002585,5m,112.28.135.22,7709,华安,success,,5,0.366,4,20,Phase1
2025-10-25 20:26:33.226,002568_5m_1761395193226,002568,5m,47.107.23.229,7709,国海,success,,5,0.522,7,32,Phase1
2025-10-25 20:26:33.228,002560_1m_1761395193228,002560,1m,115.233.213.169,7709,财通,success,,800,0.466,6,11,Phase1
2025-10-25 20:26:33.229,002587_5m_1761395193229,002587,5m,123.206.1.187,7709,第一创业,success,,5,0.330,1,5,Phase1
2025-10-25 20:26:33.233,002558_5m_1761395193233,002558,5m,120.232.150.204,7709,国元,success,,5,0.529,7,9,Phase1
2025-10-25 20:26:33.236,002553_1m_1761395193236,002553,1m,120.232.150.204,7709,国元,success,,800,0.487,6,34,Phase1
2025-10-25 20:26:33.238,002589_1m_1761395193238,002589,1m,114.141.177.118,7709,银河,success,,800,0.295,1,30,Phase1
2025-10-25 20:26:33.240,002562_5m_1761395193240,002562,5m,119.147.80.149,7709,国投,success,,5,0.536,7,22,Phase1
2025-10-25 20:26:33.241,002590_1d_1761395193241,002590,1d,42.96.251.80,7709,第一创业,success,,16,0.276,2,11,Phase1
2025-10-25 20:26:33.243,002588_5m_1761395193243,002588,5m,109.244.14.19,7709,长城,success,,5,0.315,4,15,Phase1

2025-10-25 20:26:33.248,002595_5m_1761395193248,002595,5m,117.133.128.226,7709,银河,success,,5,0.258,3,33,Phase1
2025-10-25 20:26:33.249,002563_1m_1761395193249,002563,1m,159.75.202.136,7709,红塔,success,,800,0.545,7,13,Phase1
2025-10-25 20:26:33.250,002592_1d_1761395193250,002592,1d,171.34.206.73,7709,国盛,success,,16,0.278,2,15,Phase1
2025-10-25 20:26:33.255,002552_1m_1761395193255,002552,1m,42.63.155.132,7709,南京,success,,800,0.506,6,21,Phase1
2025-10-25 20:26:33.256,002593_1m_1761395193256,002593,1m,47.100.132.162,7709,招商,success,,800,0.266,3,8,Phase1
2025-10-25 20:26:33.257,002590_5m_1761395193257,002590,5m,101.133.231.193,7709,国信,success,,5,0.316,4,22,Phase1
2025-10-25 20:26:33.257,002549_5m_1761395193257,002549,5m,139.159.143.228,7709,国泰,success,,5,0.553,7,21,Phase1
2025-10-25 20:26:33.261,002562_1d_1761395193261,002562,1d,109.244.72.21,7709,西南,success,,16,0.499,6,25,Phase1
2025-10-25 20:26:33.263,002591_1m_1761395193263,002591,1m,148.70.111.63,7709,国泰,success,,800,0.296,3,10,Phase1
2025-10-25 20:26:33.264,002595_1d_1761395193264,002595,1d,111.23.148.7,7709,方正,success,,16,0.268,1,37,Phase1
2025-10-25 20:26:33.265,002591_1d_1761395193265,002591,1d,109.244.73.85,7709,国泰,success,,16,0.287,4,38,Phase1
2025-10-25 20:26:33.269,002563_5m_1761395193269,002563,5m,183.224.82.232,7709,太平洋,success,,5,0.501,6,33,Phase1
2025-10-25 20:26:33.273,002596_1d_1761395193273,002596,1d,223.166.178.87,7709,光大,success,,16,0.277,1,8,Phase1
2025-10-25 20:26:33.275,002597_5m_1761395193275,002597,5m,109.244.14.2,7709,中泰,success,,5,0.241,4,35,Phase1
2025-10-25 20:26:33.278,002565_1m_1761395193278,002565,1m,222.172.150.232,7709,太平洋,success,,800,0.574,7,12,Phase1
2025-10-25 20:26:33.286,002564_5m_1761395193286,002564,5m,139.159.193.118,7709,国泰,success,,5,0.518,6,0,Phase1
2025-10-25 20:26:33.287,002596_1m_1761395193287,002596,1m,39.170.13.9,7709,财通,success,,800,0.268,3,28,Phase1
2025-10-25 20:26:33.290,002593_1d_1761395193290,002593,1d,61.139.133.17,7709,东北,success,,16,0.318,2,35,Phase1
2025-10-25 20:26:33.291,002592_5m_1761395193291,002592,5m,39.108.28.83,7709,招商,success,,5,0.313,4,23,Phase1
2025-10-25 20:26:33.292,002552_5m_1761395193292,002552,5m,139.159.193.118,7709,国泰,success,,5,0.588,7,29,Phase1
2025-10-25 20:26:33.301,002570_5m_1761395193301,002570,5m,218.205.223.3,7709,东兴,success,,5,0.496,6,30,Phase1
2025-10-25 20:26:33.302,002596_5m_1761395193302,002596,5m,183.230.224.15,7709,华西,success,,5,0.306,1,36,Phase1
2025-10-25 20:26:33.310,002594_1d_1761395193310,002594,1d,120.25.129.112,7709,第一创业,success,,16,0.332,4,37,Phase1
2025-10-25 20:26:33.310,002594_5m_1761395193310,002594,5m,109.244.73.84,7709,国泰,success,,5,0.338,2,20,Phase1
2025-10-25 20:26:33.312,002553_5m_1761395193312,002553,5m,139.9.38.206,7709,国泰,success,,5,0.608,7,34,Phase1
2025-10-25 20:26:33.313,002598_1d_1761395193313,002598,1d,114.141.155.147,7709,东方财富,success,,16,0.262,3,37,Phase1
2025-10-25 20:26:33.315,002581_1d_1761395193315,002581,1d,115.28.252.213,7709,光大,success,,16,0.464,6,29,Phase1
2025-10-25 20:26:33.316,002600_1m_1761395193316,002600,1m,139.9.52.158,7709,国泰,success,,800,0.269,1,24,Phase1
2025-10-25 20:26:33.320,002598_1m_1761395193320,002598,1m,114.28.173.135,7709,国泰,success,,800,0.279,4,31,Phase1
2025-10-25 20:26:33.329,002578_1d_1761395193329,002578,1d,183.224.82.232,7709,太平洋,success,,16,0.562,7,28,Phase1
2025-10-25 20:26:33.332,002574_5m_1761395193332,002574,5m,122.96.107.242,7709,华泰,success,,5,0.527,6,2,Phase1
2025-10-25 20:26:33.333,002599_5m_1761395193333,002599,5m,111.230.189.225,7709,招商,success,,5,0.286,1,25,Phase1
2025-10-25 20:26:33.335,002605_1d_1761395193335,002605,1d,103.251.85.23,7709,国信,success,,16,0.273,4,18,Phase1
2025-10-25 20:26:33.337,002546_1d_1761395193337,002546,1d,117.139.166.52,7709,华西,success,,16,0.633,7,35,Phase1
2025-10-25 20:26:33.339,002566_5m_1761395193339,002566,5m,222.172.150.232,7709,太平洋,success,,5,0.534,6,17,Phase1
2025-10-25 20:26:33.342,002600_1d_1761395193342,002600,1d,43.139.196.81,7709,光大,success,,16,0.295,1,28,Phase1
2025-10-25 20:26:33.343,002603_1d_1761395193343,002603,1d,171.34.206.73,7709,国盛,success,,16,0.281,4,39,Phase1
2025-10-25 20:26:33.345,002551_1d_1761395193345,002551,1d,103.251.85.60,7709,天风,success,,16,0.641,7,10,Phase1
2025-10-25 20:26:33.346,002601_1m_1761395193346,002601,1m,40.73.0.32,7709,红塔,success,,800,0.220,3,6,Phase1
2025-10-25 20:26:33.347,002580_1d_1761395193347,002580,1d,221.131.141.100,7709,南京,success,,16,0.496,6,19,Phase1
2025-10-25 20:26:33.350,002597_1m_1761395193350,002597,1m,183.224.71.200,7709,太平洋,success,,800,0.354,1,1,Phase1
2025-10-25 20:26:33.354,002554_1m_1761395193354,002554,1m,223.83.138.37,7709,国盛,success,,800,0.650,7,19,Phase1
2025-10-25 20:26:33.355,002595_1m_1761395193355,002595,1m,111.23.148.73,7709,方正,success,,800,0.345,2,31,Phase1
2025-10-25 20:26:33.357,002578_5m_1761395193357,002578,5m,183.195.147.74,7709,申万宏源,success,,5,0.536,6,37,Phase1
2025-10-25 20:26:33.360,002577_1d_1761395193360,002577,1d,114.28.169.225,7709,国海,success,,16,0.594,7,6,Phase1
2025-10-25 20:26:33.364,002603_5m_1761395193364,002603,5m,183.201.231.84,7709,中信,success,,5,0.312,2,0,Phase1
2025-10-25 20:26:33.366,002575_5m_1761395193366,002575,5m,121.37.169.248,7709,申万宏源,success,,5,0.561,6,1,Phase1
2025-10-25 20:26:33.369,002580_1m_1761395193369,002580,1m,183.195.147.74,7709,申万宏源,success,,800,0.584,7,37,Phase1
2025-10-25 20:26:33.372,002602_5m_1761395193372,002602,5m,117.149.23.107,7709,浙商,success,,5,0.320,2,13,Phase1
2025-10-25 20:26:33.375,002577_1m_1761395193375,002577,1m,39.174.175.136,7709,浙商,success,,800,0.554,6,32,Phase1
2025-10-25 20:26:33.380,002601_5m_1761395193380,002601,5m,109.244.69.145,7709,招商,success,,5,0.328,2,33,Phase1
2025-10-25 20:26:33.384,002576_1m_1761395193384,002576,1m,103.221.142.66,7709,国泰,success,,800,0.563,6,3,Phase1
2025-10-25 20:26:33.384,002605_1m_1761395193384,002605,1m,114.141.177.123,7709,方正,success,,800,0.306,2,18,Phase1
2025-10-25 20:26:33.395,002561_1m_1761395193395,002561,1m,218.106.80.15,7709,国元,timeout,请求超时0.2s,0,0.691,7,8,Phase1
2025-10-25 20:26:33.396,002582_1d_1761395193396,002582,1d,114.28.169.225,7709,国海,success,,16,0.544,6,6,Phase1
2025-10-25 20:26:33.409,002583_5m_1761395193409,002583,5m,124.70.183.173,7709,华泰,success,,5,0.557,6,9,Phase1
2025-10-25 20:26:33.417,002607_1m_1761395193417,002607,1m,42.96.251.80,7709,第一创业,success,,800,0.251,3,31,Phase1
2025-10-25 20:26:33.422,002609_5m_1761395193422,002609,5m,119.27.181.132,7709,红塔,success,,5,0.255,1,18,Phase1
2025-10-25 20:26:33.425,002572_1m_1761395193425,002572,1m,47.107.23.229,7709,国海,success,,800,0.620,6,22,Phase1
2025-10-25 20:26:33.426,002608_5m_1761395193426,002608,5m,220.196.83.50,7709,东北,success,,5,0.274,2,28,Phase1
2025-10-25 20:26:33.428,002611_1d_1761395193428,002611,1d,39.108.28.83,7709,招商,success,,16,0.254,3,2,Phase1
2025-10-25 20:26:33.435,002613_1d_1761395193435,002613,1d,114.28.171.10,7709,国元,success,,16,0.203,4,0,Phase1
2025-10-25 20:26:33.436,002581_5m_1761395193436,002581,5m,114.28.171.3,7709,山西,success,,5,0.585,6,5,Phase1
e1
2025-10-25 20:26:33.437,002607_5m_1761395193437,002607,5m,117.141.119.78,7709,国海,success,,5,0.270,1,31,Phase1
2025-10-25 20:26:33.447,002612_1d_1761395193447,002612,1d,221.131.136.194,7709,中信,success,,16,0.251,1,20,Phase1
2025-10-25 20:26:33.447,002587_1d_1761395193447,002587,1d,122.96.107.243,7709,华泰,success,,16,0.493,6,20,Phase1
2025-10-25 20:26:33.453,002609_1m_1761395193453,002609,1m,114.28.173.132,7709,国泰,success,,800,0.293,7,26,Phase1
2025-10-25 20:26:33.456,002627_5m_1761395193456,002627,5m,112.28.135.22,7709,华安,success,,5,0.201,4,20,Phase1
2025-10-25 20:26:33.458,002616_1d_1761395193458,002616,1d,221.131.114.4,7709,国联,success,,16,0.208,2,34,Phase1
2025-10-25 20:26:33.461,002615_5m_1761395193461,002615,5m,120.195.71.155,7709,华泰,success,,5,0.229,4,7,Phase1
2025-10-25 20:26:33.461,002612_5m_1761395193461,002612,5m,121.37.169.248,7709,申万宏源,success,,5,0.283,7,17,Phase1
2025-10-25 20:26:33.463,002611_5m_1761395193463,002611,5m,114.141.177.37,7709,东方,success,,5,0.280,2,3,Phase1
2025-10-25 20:26:33.466,002609_1d_1761395193467,002609,1d,103.251.85.28,7709,华西,success,,16,0.306,7,7,Phase1
2025-10-25 20:26:33.467,002613_5m_1761395193467,002613,5m,109.244.69.145,7709,招商,success,,5,0.271,1,2,Phase1
2025-10-25 20:26:33.469,002617_1m_1761395193469,002617,1m,39.170.13.9,7709,财通,success,,800,0.236,4,13,Phase1
2025-10-25 20:26:33.471,002614_1m_1761395193471,002614,1m,111.13.112.206,7709,中信,success,,800,0.221,2,27,Phase1
2025-10-25 20:26:33.475,002615_1d_1761395193475,002615,1d,182.118.8.6,7709,国信,failed,返回数据为空,0,0.146,7,3,Phase1
2025-10-25 20:26:33.477,002628_5m_1761395193477,002628,5m,123.206.1.187,7709,第一创业,success,,5,0.226,1,5,Phase1
2025-10-25 20:26:33.479,002608_1m_1761395193479,002608,1m,222.173.21.68,7709,中泰,success,,800,0.314,4,34,Phase1
2025-10-25 20:26:33.481,002630_5m_1761395193481,002630,5m,42.96.251.80,7709,第一创业,success,,5,0.191,2,11,Phase1
2025-10-25 20:26:33.486,002631_1d_1761395193486,002631,1d,109.244.14.19,7709,长城,success,,16,0.221,4,15,Phase1
2025-10-25 20:26:33.488,002616_1m_1761395193488,002616,1m,117.141.119.78,7709,国海,success,,800,0.238,2,26,Phase1
2025-10-25 20:26:33.490,002611_1m_1761395193490,002611,1m,221.131.141.100,7709,南京,success,,800,0.310,4,30,Phase1
2025-10-25 20:26:33.493,002633_5m_1761395193493,002633,5m,171.34.206.73,7709,国盛,success,,5,0.166,2,15,Phase1
2025-10-25 20:26:33.499,002614_5m_1761395193499,002614,5m,109.244.73.13,7709,国信,success,,5,0.303,1,27,Phase1
2025-10-25 20:26:33.506,002622_5m_1761395193506,002622,5m,120.237.21.11,7709,国投,success,,5,0.260,1,23,Phase1
2025-10-25 20:26:33.509,002614_1d_1761395193509,002614,1d,117.139.166.52,7709,华西,success,,16,0.315,6,35,Phase1
2025-10-25 20:26:33.514,002629_1m_1761395193514,002629,1m,114.141.177.118,7709,银河,success,,800,0.251,1,30,Phase1
2025-10-25 20:26:33.523,002617_1d_1761395193523,002617,1d,148.70.110.41,7709,国泰,success,,16,0.329,6,38,Phase1
2025-10-25 20:26:33.527,002613_1m_1761395193527,002613,1m,58.255.78.139,7709,信达,success,,800,0.307,7,1,Phase1
2025-10-25 20:26:33.530,002615_1m_1761395193530,002615,1m,171.34.206.73,7709,国盛,success,,800,0.313,3,11,Phase1
2025-10-25 20:26:33.540,002620_1d_1761395193540,002620,1d,114.141.177.42,7709,湘财,success,,16,0.317,3,12,Phase1
2025-10-25 20:26:33.553,002633_1d_1761395193553,002633,1d,101.133.231.193,7709,国信,success,,16,0.218,4,22,Phase1
2025-10-25 20:26:33.570,002631_1m_1761395193570,002631,1m,117.133.128.226,7709,银河,success,,800,0.283,3,33,Phase1
2025-10-25 20:26:33.571,002636_5m_1761395193571,002636,5m,223.166.178.87,7709,光大,success,,5,0.212,1,8,Phase1
2025-10-25 20:26:33.573,002623_1m_1761395193573,002623,1m,119.27.181.132,7709,红塔,success,,800,0.325,3,18,Phase1
