时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-26 00:30:18.286,600573_1d_1761409818286,600573,1d,148.70.111.63,7709,国泰,success,,15,1.202,6,10,Phase1
2025-10-26 00:30:18.290,600589_1d_1761409818290,600589,1d,120.203.73.228,7709,国盛,success,,15,1.206,6,53,Phase1
2025-10-26 00:30:18.295,600588_1d_1761409818295,600588,1d,117.40.3.5,7709,国盛,success,,15,1.211,6,50,Phase1
2025-10-26 00:30:18.305,600582_5m_1761409818305,600582,5m,183.131.224.21,7709,中信,success,,5,1.221,6,34,Phase1
2025-10-26 00:30:18.307,600599_1m_1761409818307,600599,1m,122.96.107.243,7709,华泰,success,,800,1.222,6,79,Phase1
2025-10-26 00:30:18.321,600598_5m_1761409818321,600598,5m,39.105.251.234,7709,招商,success,,5,1.236,6,76,Phase1
2025-10-26 00:30:18.333,600571_1m_1761409818333,600571,1m,220.203.236.11,7709,国投,success,,800,1.249,6,6,Phase1
2025-10-26 00:30:18.339,600578_5m_1761409818339,600578,5m,[2408:8734:3:200::61],7709,东北,success,,5,1.255,6,23,Phase1
2025-10-26 00:30:18.352,600572_5m_1761409818352,600572,5m,114.28.169.226,7709,中泰,success,,5,1.268,6,8,Phase1
2025-10-26 00:30:18.362,600573_1m_1761409818362,600573,1m,117.149.2.68,7709,中信,success,,800,1.278,6,12,Phase1
2025-10-26 00:30:18.371,600571_5m_1761409818371,600571,5m,222.73.171.156,7709,长江,success,,5,1.287,6,5,Phase1
2025-10-26 00:30:18.386,600597_1m_1761409818386,600597,1m,125.46.62.162,7709,中原,success,,800,1.301,6,74,Phase1
2025-10-26 00:30:18.394,600585_1d_1761409818394,600585,1d,183.192.215.3,7709,东兴,success,,15,1.310,6,42,Phase1
2025-10-26 00:30:18.397,600576_1m_1761409818397,600576,1m,125.46.92.3,7709,中原,success,,800,1.313,6,18,Phase1
2025-10-26 00:30:18.406,600581_5m_1761409818406,600581,5m,220.178.87.199,7709,华安,success,,5,1.322,6,31,Phase1
2025-10-26 00:30:18.408,600602_1d_1761409818408,600602,1d,112.28.135.22,7709,华安,success,,15,1.323,6,85,Phase1
2025-10-26 00:30:18.411,600587_5m_1761409818411,600587,5m,114.28.171.4,7709,中银,success,,5,1.327,6,48,Phase1
2025-10-26 00:30:18.421,600575_5m_1761409818421,600575,5m,182.118.8.7,7709,光大,success,,5,1.337,6,14,Phase1
2025-10-26 00:30:18.426,600577_5m_1761409818426,600577,5m,222.169.229.75,7709,东北,success,,5,1.342,6,20,Phase1
2025-10-26 00:30:18.429,600584_1m_1761409818429,600584,1m,222.211.87.246,7709,信达,success,,800,1.345,6,41,Phase1
2025-10-26 00:30:18.432,600594_1d_1761409818432,600594,1d,120.210.144.2,7709,国元,success,,15,1.348,6,64,Phase1
2025-10-26 00:30:18.437,600605_1m_1761409818437,600605,1m,117.175.57.162,7709,中泰,success,,800,1.352,6,96,Phase1
2025-10-26 00:30:18.441,600572_1d_1761409818441,600572,1d,[240e:6b2:50:10:172:24:161:115],7709,国投,success,,15,1.357,6,7,Phase1
2025-10-26 00:30:18.452,600594_1m_1761409818452,600594,1m,219.133.95.102,7709,长城,success,,800,1.368,6,66,Phase1
2025-10-26 00:30:18.457,600576_1d_1761409818457,600576,1d,139.9.43.104,7709,国泰,success,,15,1.373,6,16,Phase1
2025-10-26 00:30:18.472,600600_1d_1761409818472,600600,1d,[2408:8652:a10:0:0:0:0:3001],7709,方正,success,,15,1.387,6,80,Phase1
2025-10-26 00:30:18.480,600609_1d_1761409818480,600609,1d,[2400:8200:8001:109:1:e06:a53:cf89],7709,华林,success,,15,1.392,6,102,Phase1
2025-10-26 00:30:18.487,600577_1d_1761409818487,600577,1d,121.43.74.140,7709,中原,success,,15,1.403,6,19,Phase1
2025-10-26 00:30:18.494,600596_1m_1761409818494,600596,1m,61.143.3.198,7709,华林,success,,800,1.410,6,71,Phase1
2025-10-26 00:30:18.498,600589_1m_1761409818498,600589,1m,220.196.83.50,7709,东北,success,,800,1.414,6,55,Phase1
2025-10-26 00:30:18.502,600598_1d_1761409818502,600598,1d,109.244.73.84,7709,国泰,success,,15,1.417,6,75,Phase1
2025-10-26 00:30:18.512,600577_1m_1761409818512,600577,1m,120.199.2.123,7709,中信,success,,800,1.428,6,21,Phase1
2025-10-26 00:30:18.515,600586_1m_1761409818515,600586,1m,58.247.253.239,7709,首创,success,,800,1.431,6,46,Phase1
2025-10-26 00:30:18.519,600608_1d_1761409818519,600608,1d,139.9.52.158,7709,国泰,success,,15,1.434,6,100,Phase1
2025-10-26 00:30:18.524,600578_1d_1761409818524,600578,1d,[240e:c2:1800:3d:1:c04:a55:51f8],7709,国金,success,,15,1.440,6,22,Phase1
2025-10-26 00:30:18.528,600579_5m_1761409818528,600579,5m,182.131.3.226,7709,国投,success,,5,1.444,6,25,Phase1
2025-10-26 00:30:18.533,600593_1m_1761409818533,600593,1m,218.106.80.15,7709,国元,success,,800,1.449,6,63,Phase1
2025-10-26 00:30:18.537,600604_1d_1761409818537,600604,1d,114.28.171.123,7709,中泰,success,,15,1.452,6,91,Phase1
2025-10-26 00:30:18.545,600599_5m_1761409818545,600599,5m,221.213.17.8,7709,太平洋,success,,5,1.460,6,78,Phase1
2025-10-26 00:30:18.549,600606_1d_1761409818549,600606,1d,119.97.142.136,7709,长江,success,,15,1.464,6,97,Phase1
2025-10-26 00:30:18.553,600602_1m_1761409818553,600602,1m,116.211.121.108,7709,国泰,success,,800,1.468,6,87,Phase1
2025-10-26 00:30:18.557,600584_1d_1761409818557,600584,1d,182.131.3.227,7709,国金,success,,15,1.473,6,39,Phase1
2025-10-26 00:30:18.561,600588_1m_1761409818561,600588,1m,218.108.42.89,7709,财通,success,,800,1.477,6,52,Phase1
2025-10-26 00:30:18.564,600600_5m_1761409818564,600600,5m,119.4.167.144,7709,华西,success,,5,1.479,6,81,Phase1
2025-10-26 00:30:18.569,600582_1m_1761409818569,600582,1m,120.232.150.204,7709,国元,success,,800,1.485,6,35,Phase1
2025-10-26 00:30:18.572,600604_1m_1761409818572,600604,1m,58.247.176.98,7709,东兴,success,,800,1.487,6,93,Phase1
2025-10-26 00:30:18.581,600599_1d_1761409818581,600599,1d,121.33.228.164,7709,中信,success,,15,1.496,6,77,Phase1
2025-10-26 00:30:18.613,600589_5m_1761409818613,600589,5m,202.100.166.12,7709,银河,success,,5,1.529,6,54,Phase1
2025-10-26 00:30:18.621,600608_5m_1761409818621,600608,5m,61.139.133.17,7709,东北,success,,5,1.536,6,101,Phase1
2025-10-26 00:30:18.623,600588_5m_1761409818623,600588,5m,60.12.136.250,7709,杭州联通主站J2,success,,5,1.539,6,51,Phase1
2025-10-26 00:30:18.625,600575_1m_1761409818625,600575,1m,47.100.132.162,7709,招商,success,,800,1.541,6,15,Phase1
2025-10-26 00:30:18.628,600596_1d_1761409818629,600596,1d,101.133.231.193,7709,国信,success,,15,1.544,6,69,Phase1
2025-10-26 00:30:18.631,600595_1m_1761409818631,600595,1m,140.143.99.36,7709,红塔,success,,800,1.547,6,68,Phase1
2025-10-26 00:30:18.633,600583_1m_1761409818633,600583,1m,117.34.114.16,7709,国泰君安,success,,800,1.549,6,38,Phase1
2025-10-26 00:30:18.635,600586_5m_1761409818635,600586,5m,113.207.108.73,7709,华西,success,,5,1.551,6,45,Phase1
2025-10-26 00:30:18.637,600570_1d_1761409818637,600570,1d,119.4.167.131,7709,华西,success,,15,1.553,6,1,Phase1
2025-10-26 00:30:18.639,600592_1d_1761409818639,600592,1d,58.251.16.180,7709,招商,success,,15,1.555,6,58,Phase1
2025-10-26 00:30:18.641,600593_5m_1761409818641,600593,5m,222.90.136.117,7709,西部,success,,5,1.557,6,62,Phase1
2025-10-26 00:30:18.643,600605_1d_1761409818643,600605,1d,218.106.92.182,7709,华林,success,,15,1.558,6,94,Phase1
2025-10-26 00:30:18.645,600592_1m_1761409818645,600592,1m,[240E:0974:E200:0600:0001:0C02:0A5B:59FA],7709,国金,success,,800,1.561,6,60,Phase1
2025-10-26 00:30:18.654,600601_5m_1761409818654,600601,5m,[240E:097C:0000:1600:0001:0E01:0A51:CD39],7709,太平洋,success,,5,1.569,6,84,Phase1
2025-10-26 00:30:18.658,600580_5m_1761409818658,600580,5m,58.210.106.10,7709,长城,success,,5,1.574,6,28,Phase1
2025-10-26 00:30:18.661,600595_1d_1761409818661,600595,1d,58.255.78.139,7709,信达,success,,15,1.577,6,67,Phase1
2025-10-26 00:30:18.665,600583_5m_1761409818665,600583,5m,175.6.5.144,7709,中原,success,,5,1.581,6,37,Phase1
2025-10-26 00:30:18.669,600581_1m_1761409818669,600581,1m,58.63.252.110,7709,华安,success,,800,1.585,6,32,Phase1
2025-10-26 00:30:18.674,600573_5m_1761409818674,600573,5m,182.131.3.228,7709,国信,success,,5,1.590,6,11,Phase1
2025-10-26 00:30:18.677,600597_5m_1761409818677,600597,5m,221.12.11.201,7709,财通,success,,5,1.592,6,73,Phase1
2025-10-26 00:30:18.681,600582_1d_1761409818681,600582,1d,113.207.108.77,7709,华林,success,,15,1.597,6,33,Phase1
2025-10-26 00:30:18.685,600603_1m_1761409818685,600603,1m,116.239.25.226,7709,太平洋,success,,800,1.600,6,90,Phase1
2025-10-26 00:30:18.689,600606_5m_1761409818689,600606,5m,1.14.223.155,7709,光大,success,,5,1.604,6,98,Phase1
2025-10-26 00:30:18.691,600590_1m_1761409818692,600590,1m,58.250.179.12,7709,国投,success,,800,1.607,6,57,Phase1
2025-10-26 00:30:18.712,600603_1d_1761409818712,600603,1d,61.142.1.47,7709,东方财富,success,,15,1.627,6,88,Phase1
2025-10-26 00:30:18.714,600578_1m_1761409818714,600578,1m,58.63.252.90,7709,国联,success,,800,1.630,6,24,Phase1
2025-10-26 00:30:18.720,600596_5m_1761409818720,600596,5m,[240e:e9:6001:3:3:1:0:13],7709,华泰,success,,5,1.636,6,70,Phase1
2025-10-26 00:30:18.979,600603_5m_1761409818979,600603,5m,182.118.47.187,7709,国海,timeout,请求超时1.0s,0,1.894,6,89,Phase1
2025-10-26 00:30:18.991,600587_1m_1761409818991,600587,1m,103.251.85.18,7709,国投,timeout,请求超时1.0s,0,1.907,6,49,Phase1
2025-10-26 00:30:19.001,600590_1d_1761409819001,600590,1d,39.174.175.136,7709,浙商,timeout,请求超时1.0s,0,1.917,6,56,Phase1
2025-10-26 00:30:19.008,600579_1m_1761409819008,600579,1m,125.46.92.6,7709,中原,timeout,请求超时1.0s,0,1.924,6,26,Phase1
2025-10-26 00:30:19.016,600649_1d_1761409819017,600649,1d,103.221.142.65,7709,国泰,success,,15,1.064,6,4,Phase1
2025-10-26 00:30:19.334,600691_1m_1761409819334,600691,1m,221.131.136.194,7709,中信,success,,800,1.132,6,29,Phase1
2025-10-26 00:30:19.342,600696_1d_1761409819342,600696,1d,[2409:8720:e00:5:3:0:0:13],7709,华泰,success,,15,1.140,6,43,Phase1
2025-10-26 00:30:19.678,600719_1d_1761409819678,600719,1d,[2408:8706:0:E400:1:E06:A5E:E811],7709,东北,success,,15,1.293,6,95,Phase1
2025-10-26 00:30:19.697,600718_5m_1761409819697,600718,5m,1.71.148.194,7709,山西,success,,5,1.312,6,72,Phase1
2025-10-26 00:30:19.704,600719_5m_1761409819704,600719,5m,42.159.119.221,7709,华林,success,,5,1.319,6,86,Phase1
2025-10-26 00:30:19.711,600717_1d_1761409819711,600717,1d,121.55.63.137,7709,首创,success,,15,1.326,6,40,Phase1
2025-10-26 00:30:19.724,600718_1d_1761409819724,600718,1d,103.221.142.66,7709,国泰,success,,15,1.339,6,82,Phase1
2025-10-26 00:30:19.730,600716_1d_1761409819730,600716,1d,182.118.8.4,7709,中信,success,,15,1.345,6,2,Phase1
2025-10-26 00:30:19.740,600717_5m_1761409819740,600717,5m,[2409:8700:c01:b0:218:205:223:3],7709,东兴,success,,5,1.355,6,36,Phase1
2025-10-26 00:30:19.745,600724_1m_1761409819745,600724,1m,122.96.107.243,7709,华泰,success,,800,1.360,6,79,Phase1
2025-10-26 00:30:19.755,600727_5m_1761409819755,600727,5m,117.149.2.68,7709,中信,success,,5,1.283,6,12,Phase1
2025-10-26 00:30:19.760,600720_5m_1761409819760,600720,5m,120.253.221.207,7709,中信,success,,5,1.375,6,92,Phase1
2025-10-26 00:30:19.767,600715_1m_1761409819767,600715,1m,218.75.126.9,7709,杭州电信主站J3,success,,800,1.382,6,0,Phase1
2025-10-26 00:30:19.776,600715_5m_1761409819776,600715,5m,123.125.135.44,7709,信达,success,,5,1.391,6,47,Phase1
2025-10-26 00:30:19.781,600722_5m_1761409819781,600722,5m,120.203.73.228,7709,国盛,success,,5,1.396,6,53,Phase1
2025-10-26 00:30:19.788,600718_1m_1761409819788,600718,1m,111.202.168.194,7709,首创,success,,800,1.403,6,17,Phase1
2025-10-26 00:30:19.795,600721_1d_1761409819795,600721,1d,221.12.170.169,7709,财通,success,,15,1.410,6,83,Phase1
2025-10-26 00:30:19.808,600721_5m_1761409819808,600721,5m,119.97.164.184,7709,国泰,success,,5,1.423,6,59,Phase1
2025-10-26 00:30:19.824,600720_1d_1761409819824,600720,1d,182.118.8.6,7709,国信,success,,15,1.439,6,30,Phase1
2025-10-26 00:30:19.837,600693_1m_1761409819838,600693,1m,182.118.47.153,7709,东兴,success,,800,1.635,6,27,Phase1
2025-10-26 00:30:19.855,600722_1m_1761409819855,600722,1m,117.40.3.5,7709,国盛,success,,800,1.470,6,50,Phase1
2025-10-26 00:30:19.863,600724_1d_1761409819863,600724,1d,183.131.224.21,7709,中信,success,,15,1.478,6,34,Phase1
2025-10-26 00:30:19.874,600720_1m_1761409819874,600720,1m,120.253.217.79,7709,东兴,success,,800,1.489,6,99,Phase1
2025-10-26 00:30:19.881,600726_1d_1761409819881,600726,1d,220.203.236.11,7709,国投,success,,15,1.495,6,6,Phase1
2025-10-26 00:30:19.886,600726_5m_1761409819886,600726,5m,[2408:8734:3:200::61],7709,东北,success,,5,1.492,6,23,Phase1
2025-10-26 00:30:19.891,600717_1m_1761409819891,600717,1m,117.34.114.14,7709,国泰君安,success,,800,1.506,6,9,Phase1
2025-10-26 00:30:19.896,600726_1m_1761409819896,600726,1m,114.28.169.226,7709,中泰,success,,800,1.459,6,8,Phase1
2025-10-26 00:30:19.902,600716_5m_1761409819903,600716,5m,[2408:8721:0820:0106:0001:0C02:0A5C:11F4],7709,光大,success,,5,1.517,6,13,Phase1
2025-10-26 00:30:19.911,600725_5m_1761409819911,600725,5m,39.105.251.234,7709,招商,success,,5,1.526,6,76,Phase1
2025-10-26 00:30:19.918,600716_1m_1761409819918,600716,1m,[2400:8200:8001:0109:0001:0D02:0A53:81EC],7709,湘财,success,,800,1.533,6,65,Phase1
2025-10-26 00:30:19.927,600719_1m_1761409819927,600719,1m,125.46.62.166,7709,中原,success,,800,1.542,6,44,Phase1
2025-10-26 00:30:19.940,600722_1d_1761409819940,600722,1d,148.70.111.63,7709,国泰,success,,15,1.555,6,10,Phase1
2025-10-26 00:30:19.946,600721_1m_1761409819946,600721,1m,103.251.85.197,7709,中泰,success,,800,1.561,6,3,Phase1
2025-10-26 00:30:20.024,600730_1d_1761409820024,600730,1d,182.118.8.7,7709,光大,success,,15,1.329,6,14,Phase1
2025-10-26 00:30:20.044,600728_1d_1761409820045,600728,1d,125.46.62.162,7709,中原,success,,15,1.348,6,74,Phase1
2025-10-26 00:30:20.060,600731_1d_1761409820060,600731,1d,120.210.144.2,7709,国元,success,,15,1.365,6,64,Phase1
2025-10-26 00:30:20.068,600736_1d_1761409820068,600736,1d,[2400:8200:8001:109:1:e06:a53:cf89],7709,华林,success,,15,1.373,6,102,Phase1
2025-10-26 00:30:20.075,600737_5m_1761409820075,600737,5m,220.196.83.50,7709,东北,success,,5,1.380,6,55,Phase1
2025-10-26 00:30:20.083,600729_5m_1761409820083,600729,5m,112.28.135.22,7709,华安,success,,5,1.388,6,85,Phase1
2025-10-26 00:30:20.089,600729_1m_1761409820089,600729,1m,114.28.171.4,7709,中银,success,,800,1.394,6,48,Phase1
2025-10-26 00:30:20.096,600728_5m_1761409820096,600728,5m,183.192.215.3,7709,东兴,success,,5,1.401,6,42,Phase1
2025-10-26 00:30:20.101,600731_5m_1761409820101,600731,5m,117.175.57.162,7709,中泰,success,,5,1.406,6,96,Phase1
2025-10-26 00:30:20.108,600738_5m_1761409820108,600738,5m,120.199.2.123,7709,中信,success,,5,1.398,6,21,Phase1
2025-10-26 00:30:20.116,600714_1m_1761409820116,600714,1m,123.125.108.42,7709,国盛,success,,800,1.731,6,61,Phase1
2025-10-26 00:30:20.123,600729_1d_1761409820123,600729,1d,220.178.87.199,7709,华安,success,,15,1.428,6,31,Phase1
2025-10-26 00:30:20.128,600734_1m_1761409820128,600734,1m,[2408:8652:a10:0:0:0:0:3001],7709,方正,success,,800,1.433,6,80,Phase1
2025-10-26 00:30:20.135,600727_1m_1761409820135,600727,1m,222.73.171.156,7709,长江,success,,800,1.623,6,5,Phase1
2025-10-26 00:30:20.141,600730_5m_1761409820141,600730,5m,222.169.229.75,7709,东北,success,,5,1.446,6,20,Phase1
2025-10-26 00:30:20.148,600728_1m_1761409820148,600728,1m,125.46.92.3,7709,中原,success,,800,1.453,6,18,Phase1
2025-10-26 00:30:20.151,600731_1m_1761409820151,600731,1m,[240e:6b2:50:10:172:24:161:115],7709,国投,success,,800,1.456,6,7,Phase1
2025-10-26 00:30:20.155,600730_1m_1761409820155,600730,1m,222.211.87.246,7709,信达,success,,800,1.460,6,41,Phase1
2025-10-26 00:30:20.158,600733_5m_1761409820158,600733,5m,139.9.43.104,7709,国泰,success,,5,1.463,6,16,Phase1
2025-10-26 00:30:20.161,600738_1m_1761409820161,600738,1m,58.247.253.239,7709,首创,success,,800,1.450,6,46,Phase1
2025-10-26 00:30:20.164,600737_1m_1761409820164,600737,1m,109.244.73.84,7709,国泰,success,,800,1.468,6,75,Phase1
2025-10-26 00:30:20.168,600736_1m_1761409820168,600736,1m,121.43.74.140,7709,中原,success,,800,1.473,6,19,Phase1
2025-10-26 00:30:20.209,600745_1d_1761409820209,600745,1d,60.12.136.250,7709,杭州联通主站J2,success,,13,1.497,6,51,Phase1
2025-10-26 00:30:20.212,600740_1d_1761409820212,600740,1d,218.106.80.15,7709,国元,success,,15,1.500,6,63,Phase1
2025-10-26 00:30:20.216,600750_1d_1761409820216,600750,1d,58.210.106.10,7709,长城,success,,15,1.504,6,28,Phase1
2025-10-26 00:30:20.222,600749_1d_1761409820222,600749,1d,218.106.92.182,7709,华林,success,,15,1.510,6,94,Phase1
2025-10-26 00:30:20.224,600742_1d_1761409820224,600742,1d,116.211.121.108,7709,国泰,success,,15,1.512,6,87,Phase1
2025-10-26 00:30:20.227,600751_1m_1761409820227,600751,1m,221.12.11.201,7709,财通,success,,800,1.513,6,73,Phase1
2025-10-26 00:30:20.230,600740_5m_1761409820230,600740,5m,114.28.171.123,7709,中泰,success,,5,1.518,6,91,Phase1
2025-10-26 00:30:20.231,600739_1d_1761409820231,600739,1d,139.9.52.158,7709,国泰,success,,15,1.520,6,100,Phase1
2025-10-26 00:30:20.233,600753_1d_1761409820233,600753,1d,113.207.108.77,7709,华林,success,,15,1.514,6,33,Phase1
2025-10-26 00:30:20.236,600746_5m_1761409820236,600746,5m,117.34.114.16,7709,国泰君安,success,,5,1.524,6,38,Phase1
2025-10-26 00:30:20.239,600739_5m_1761409820239,600739,5m,[240e:c2:1800:3d:1:c04:a55:51f8],7709,国金,success,,5,1.527,6,22,Phase1
2025-10-26 00:30:20.245,600745_1m_1761409820245,600745,1m,101.133.231.193,7709,国信,success,,800,1.533,6,69,Phase1
2025-10-26 00:30:20.256,600753_5m_1761409820256,600753,5m,116.239.25.226,7709,太平洋,success,,5,1.537,6,90,Phase1
2025-10-26 00:30:20.262,600742_5m_1761409820262,600742,5m,182.131.3.227,7709,国金,success,,5,1.550,6,39,Phase1
2025-10-26 00:30:20.276,600743_1d_1761409820276,600743,1d,119.4.167.144,7709,华西,success,,15,1.564,6,81,Phase1
2025-10-26 00:30:20.282,600741_1d_1761409820282,600741,1d,221.213.17.8,7709,太平洋,success,,15,1.570,6,78,Phase1
2025-10-26 00:30:20.288,600744_1m_1761409820288,600744,1m,61.139.133.17,7709,东北,success,,800,1.576,6,101,Phase1
2025-10-26 00:30:20.301,600745_5m_1761409820301,600745,5m,47.100.132.162,7709,招商,success,,4,1.589,6,15,Phase1
2025-10-26 00:30:20.305,600749_5m_1761409820305,600749,5m,[240E:0974:E200:0600:0001:0C02:0A5B:59FA],7709,国金,success,,5,1.593,6,60,Phase1
2025-10-26 00:30:20.318,600744_5m_1761409820318,600744,5m,202.100.166.12,7709,银河,success,,5,1.606,6,54,Phase1
2025-10-26 00:30:20.321,600746_1d_1761409820321,600746,1d,140.143.99.36,7709,红塔,success,,15,1.609,6,68,Phase1
2025-10-26 00:30:20.333,600742_1m_1761409820333,600742,1m,218.108.42.89,7709,财通,success,,800,1.621,6,52,Phase1
2025-10-26 00:30:20.338,600748_1d_1761409820338,600748,1d,119.4.167.131,7709,华西,success,,15,1.626,6,1,Phase1
2025-10-26 00:30:20.341,600748_5m_1761409820341,600748,5m,58.251.16.180,7709,招商,success,,5,1.629,6,58,Phase1
2025-10-26 00:30:20.345,600751_1d_1761409820345,600751,1d,58.63.252.110,7709,华安,success,,15,1.633,6,32,Phase1
2025-10-26 00:30:20.350,600743_5m_1761409820350,600743,5m,120.232.150.204,7709,国元,success,,5,1.638,6,35,Phase1
2025-10-26 00:30:20.355,600748_1m_1761409820355,600748,1m,222.90.136.117,7709,西部,success,,800,1.643,6,62,Phase1
2025-10-26 00:30:20.366,600746_1m_1761409820366,600746,1m,113.207.108.73,7709,华西,success,,800,1.654,6,45,Phase1
2025-10-26 00:30:20.376,600739_1m_1761409820376,600739,1m,182.131.3.226,7709,国投,success,,800,1.664,6,25,Phase1
2025-10-26 00:30:20.382,600754_1d_1761409820382,600754,1d,58.250.179.12,7709,国投,success,,15,1.656,6,57,Phase1
2025-10-26 00:30:20.387,600741_5m_1761409820387,600741,5m,119.97.142.136,7709,长江,success,,5,1.675,6,97,Phase1
2025-10-26 00:30:20.390,600753_1m_1761409820390,600753,1m,1.14.223.155,7709,光大,success,,800,1.671,6,98,Phase1
2025-10-26 00:30:20.394,600751_5m_1761409820394,600751,5m,182.131.3.228,7709,国信,success,,5,1.682,6,11,Phase1
2025-10-26 00:30:20.405,600743_1m_1761409820405,600743,1m,58.247.176.98,7709,东兴,success,,800,1.693,6,93,Phase1
2025-10-26 00:30:20.499,600749_1m_1761409820499,600749,1m,[240E:097C:0000:1600:0001:0E01:0A51:CD39],7709,太平洋,success,,800,1.787,6,84,Phase1
2025-10-26 00:30:20.503,600750_1m_1761409820503,600750,1m,175.6.5.144,7709,中原,success,,800,1.791,6,37,Phase1
2025-10-26 00:30:20.509,600750_5m_1761409820509,600750,5m,58.255.78.139,7709,信达,success,,5,1.797,6,67,Phase1
2025-10-26 00:30:20.512,600744_1d_1761409820512,600744,1d,121.33.228.164,7709,中信,success,,15,1.800,6,77,Phase1
2025-10-26 00:30:20.516,600737_1d_1761409820516,600737,1d,61.143.3.198,7709,华林,success,,15,1.821,6,71,Phase1
2025-10-26 00:30:20.520,600756_1d_1761409820520,600756,1d,[240e:e9:6001:3:3:1:0:13],7709,华泰,success,,15,1.496,6,70,Phase1
2025-10-26 00:30:20.523,600755_1d_1761409820523,600755,1d,58.63.252.90,7709,国联,success,,15,1.508,6,24,Phase1
2025-10-26 00:30:20.527,600732_5m_1761409820527,600732,5m,219.133.95.102,7709,长城,success,,5,1.832,6,66,Phase1
2025-10-26 00:30:20.776,600754_5m_1761409820776,600754,5m,61.142.1.47,7709,东方财富,success,,5,1.761,6,88,Phase1
2025-10-26 00:30:20.783,600779_5m_1761409820783,600779,5m,103.221.142.65,7709,国泰,success,,5,1.442,6,4,Phase1
2025-10-26 00:30:21.122,600794_1m_1761409821122,600794,1m,[2409:8720:e00:5:3:0:0:13],7709,华泰,success,,800,1.383,6,43,Phase1
