时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-26 00:30:10.339,600011_1m_1761409810339,600011,1m,123.125.108.102,7709,光大,success,,800,0.853,3,23,Phase1
2025-10-26 00:30:10.348,600009_5m_1761409810348,600009,5m,109.244.14.59,7709,信达,success,,5,0.862,3,16,Phase1
2025-10-26 00:30:10.353,600010_5m_1761409810353,600010,5m,220.178.87.219,7709,华安,success,,5,0.867,3,19,Phase1
2025-10-26 00:30:10.358,600015_1d_1761409810358,600015,1d,109.244.14.35,7709,中泰,success,,15,0.872,3,27,Phase1
2025-10-26 00:30:10.362,600012_1d_1761409810362,600012,1d,1.192.125.3,7709,中原,success,,15,0.876,3,24,Phase1
2025-10-26 00:30:10.366,600021_5m_1761409810366,600021,5m,123.125.108.12,7709,首创,success,,5,0.880,3,46,Phase1
2025-10-26 00:30:10.369,600004_1d_1761409810369,600004,1d,220.248.233.5,7709,国元,success,,15,0.883,3,3,Phase1
2025-10-26 00:30:10.372,600010_1d_1761409810372,600010,1d,182.118.47.143,7709,申万宏源,success,,15,0.886,3,18,Phase1
2025-10-26 00:30:10.375,600008_1d_1761409810375,600008,1d,219.143.41.38,7709,东兴,success,,15,0.889,3,12,Phase1
2025-10-26 00:30:10.401,600012_5m_1761409810402,600012,5m,61.191.48.15,7709,国元,success,,5,0.915,3,25,Phase1
2025-10-26 00:30:10.439,600006_1d_1761409810439,600006,1d,114.141.177.37,7709,东方,success,,15,0.953,3,6,Phase1
2025-10-26 00:30:10.456,600006_5m_1761409810456,600006,5m,218.78.132.214,7709,南京,success,,5,0.970,3,7,Phase1
2025-10-26 00:30:10.460,600025_1d_1761409810460,600025,1d,114.28.169.159,7709,东兴,success,,15,0.974,3,54,Phase1
2025-10-26 00:30:10.471,600007_1d_1761409810471,600007,1d,[2400:8200:8001:0109:0001:0D03:0A52:28F6],7709,湘财,success,,15,0.985,3,9,Phase1
2025-10-26 00:30:10.475,600035_1m_1761409810475,600035,1m,182.118.47.188,7709,国投,success,,800,0.988,3,83,Phase1
2025-10-26 00:30:10.478,600031_1d_1761409810478,600031,1d,103.251.85.60,7709,天风,success,,15,0.991,3,72,Phase1
2025-10-26 00:30:10.488,600039_1m_1761409810488,600039,1m,111.203.134.118,7709,银河,success,,800,1.001,3,95,Phase1
2025-10-26 00:30:10.491,600039_1d_1761409810491,600039,1d,183.201.231.88,7709,国信,success,,15,1.004,3,93,Phase1
2025-10-26 00:30:10.495,600038_1d_1761409810495,600038,1d,114.141.155.147,7709,东方财富,success,,15,1.008,3,90,Phase1
2025-10-26 00:30:10.498,600016_5m_1761409810498,600016,5m,183.201.253.75,7709,中信建投,success,,5,1.012,3,31,Phase1
2025-10-26 00:30:10.502,600035_5m_1761409810502,600035,5m,121.37.169.248,7709,申万宏源,success,,5,1.015,3,82,Phase1
2025-10-26 00:30:10.506,600027_5m_1761409810506,600027,5m,[2400:8200:8001:0109:0001:0D03:0A52:28F5],7709,国金,success,,5,1.020,3,61,Phase1
2025-10-26 00:30:10.510,600023_1d_1761409810510,600023,1d,119.97.164.189,7709,国泰,success,,15,1.024,3,51,Phase1
2025-10-26 00:30:10.513,600011_5m_1761409810513,600011,5m,114.28.169.225,7709,国海,success,,5,1.027,3,22,Phase1
2025-10-26 00:30:10.518,600026_1d_1761409810518,600026,1d,125.46.62.167,7709,中原,success,,15,1.032,3,57,Phase1
2025-10-26 00:30:10.521,600022_5m_1761409810521,600022,5m,61.183.150.136,7709,长江,success,,5,1.035,3,49,Phase1
2025-10-26 00:30:10.525,600022_1d_1761409810525,600022,1d,101.226.11.206,7709,西南,success,,15,1.039,3,48,Phase1
2025-10-26 00:30:10.528,600004_5m_1761409810528,600004,5m,111.23.148.73,7709,方正,success,,5,1.042,3,4,Phase1
2025-10-26 00:30:10.532,600048_1m_1761409810532,600048,1m,123.125.108.106,7709,湘财,success,,800,1.045,3,98,Phase1
2025-10-26 00:30:10.536,600026_5m_1761409810536,600026,5m,101.230.146.131,7709,东兴,success,,5,1.050,3,58,Phase1
2025-10-26 00:30:10.538,600025_1m_1761409810538,600025,1m,103.221.142.68,7709,国泰,success,,800,1.052,3,56,Phase1
2025-10-26 00:30:10.540,600036_1d_1761409810540,600036,1d,114.28.171.16,7709,光大,success,,15,1.053,3,84,Phase1
2025-10-26 00:30:10.542,600017_5m_1761409810542,600017,5m,116.211.121.31,7709,国泰,success,,5,1.056,3,34,Phase1
2025-10-26 00:30:10.544,600048_1d_1761409810544,600048,1d,115.233.213.169,7709,财通,success,,15,1.057,3,96,Phase1
2025-10-26 00:30:10.548,600019_1d_1761409810548,600019,1d,112.45.28.5,7709,华西,success,,15,1.062,3,39,Phase1
2025-10-26 00:30:10.552,600000_1d_1761409810552,600000,1d,120.197.149.35,7709,信达,success,,15,1.066,3,0,Phase1
2025-10-26 00:30:10.556,600032_5m_1761409810556,600032,5m,103.251.85.176,7709,兴业,success,,5,1.069,3,76,Phase1
2025-10-26 00:30:10.565,600037_1d_1761409810565,600037,1d,103.251.85.87,7709,国元,success,,15,1.078,3,87,Phase1
2025-10-26 00:30:10.569,600028_1m_1761409810569,600028,1m,58.240.134.196,7709,南京,success,,800,1.082,3,65,Phase1
2025-10-26 00:30:10.573,600020_5m_1761409810573,600020,5m,110.53.177.135,7709,方正,success,,5,1.087,3,43,Phase1
2025-10-26 00:30:10.578,600017_1d_1761409810578,600017,1d,124.28.196.99,7709,国海,success,,15,1.092,3,33,Phase1
2025-10-26 00:30:10.582,600000_1m_1761409810582,600000,1m,183.134.208.103,7709,浙商,success,,800,1.096,3,1,Phase1
2025-10-26 00:30:10.586,600006_1m_1761409810586,600006,1m,123.125.28.66,7709,东兴,success,,800,1.100,3,8,Phase1
2025-10-26 00:30:10.590,600012_1m_1761409810590,600012,1m,123.125.108.72,7709,申万宏源,success,,800,1.104,3,26,Phase1
2025-10-26 00:30:10.594,600051_5m_1761409810594,600051,5m,61.242.180.206,7709,长江,success,,5,1.105,3,103,Phase1
2025-10-26 00:30:10.596,600029_5m_1761409810596,600029,5m,60.191.33.105,7709,财通,success,,5,1.109,3,67,Phase1
2025-10-26 00:30:10.599,600015_5m_1761409810599,600015,5m,182.140.239.185,7709,华西,success,,5,1.113,3,28,Phase1
2025-10-26 00:30:10.605,600011_1d_1761409810605,600011,1d,159.75.202.136,7709,红塔,success,,15,1.119,3,21,Phase1
2025-10-26 00:30:10.624,600033_1m_1761409810624,600033,1m,139.196.1.132,7709,第一创业,success,,800,1.137,3,80,Phase1
2025-10-26 00:30:10.627,600009_1m_1761409810627,600009,1m,111.231.212.198,7709,光大,success,,800,1.141,3,17,Phase1
2025-10-26 00:30:10.632,600009_1d_1761409810632,600009,1d,45.116.35.251,7709,中信,success,,15,1.146,3,15,Phase1
2025-10-26 00:30:10.635,600019_1m_1761409810635,600019,1m,116.239.25.233,7709,太平洋,success,,800,1.149,3,41,Phase1
2025-10-26 00:30:10.639,600021_1d_1761409810639,600021,1d,[240E:0974:E200:0600:0001:0C02:0A5B:59F5],7709,光大,success,,15,1.153,3,45,Phase1
2025-10-26 00:30:10.651,600020_1m_1761409810651,600020,1m,[2408:860c:0:c000:192:168:166:12],7709,东方,success,,800,1.165,3,44,Phase1
2025-10-26 00:30:10.655,600016_1m_1761409810655,600016,1m,58.252.166.233,7709,华林,success,,800,1.169,3,32,Phase1
2025-10-26 00:30:10.658,600035_1d_1761409810658,600035,1d,[2408:4003:1f20::1e6],7709,银河,success,,15,1.171,3,81,Phase1
2025-10-26 00:30:10.669,600026_1m_1761409810669,600026,1m,222.173.21.68,7709,中泰,success,,800,1.182,3,59,Phase1
2025-10-26 00:30:10.678,600038_5m_1761409810678,600038,5m,218.6.170.50,7709,首创,success,,5,1.191,3,91,Phase1
2025-10-26 00:30:10.681,600028_1d_1761409810681,600028,1d,[2408:872F:0020:0009:0001:0C02:0A5C:26F2],7709,光大,success,,15,1.194,3,63,Phase1
2025-10-26 00:30:10.685,600039_5m_1761409810685,600039,5m,182.140.239.184,7709,华西,success,,5,1.198,3,94,Phase1
2025-10-26 00:30:10.689,600023_1m_1761409810689,600023,1m,123.125.108.187,7709,国元,success,,800,1.203,3,53,Phase1
2025-10-26 00:30:10.692,600023_5m_1761409810692,600023,5m,58.16.134.228,7709,华创,success,,5,1.206,3,52,Phase1
2025-10-26 00:30:10.696,600030_1d_1761409810696,600030,1d,58.63.254.158,7709,财通,success,,15,1.209,3,69,Phase1
2025-10-26 00:30:10.700,600033_5m_1761409810700,600033,5m,120.76.1.198,7709,银河,success,,5,1.213,3,79,Phase1
2025-10-26 00:30:10.712,600019_5m_1761409810712,600019,5m,117.175.57.166,7709,华西,success,,5,1.226,3,40,Phase1
2025-10-26 00:30:10.724,600036_5m_1761409810724,600036,5m,123.125.108.92,7709,兴业,success,,5,1.237,3,85,Phase1
2025-10-26 00:30:10.726,600020_1d_1761409810726,600020,1d,109.244.73.13,7709,国信,success,,15,1.240,3,42,Phase1
2025-10-26 00:30:10.728,600028_5m_1761409810728,600028,5m,111.23.148.7,7709,方正,success,,5,1.241,3,64,Phase1
2025-10-26 00:30:10.730,600050_5m_1761409810730,600050,5m,221.179.18.108,7709,长城,success,,5,1.243,3,100,Phase1
2025-10-26 00:30:10.732,600027_1d_1761409810732,600027,1d,139.9.90.169,7709,国泰,success,,15,1.246,3,60,Phase1
2025-10-26 00:30:10.734,600027_1m_1761409810734,600027,1m,58.63.254.153,7709,山西,success,,800,1.247,3,62,Phase1
2025-10-26 00:30:10.737,600000_5m_1761409810737,600000,5m,[2400:8200:8002:1900:b09f:443e:b097:fc71],7709,光大,success,,5,1.251,3,2,Phase1
2025-10-26 00:30:10.740,600029_1d_1761409810740,600029,1d,221.178.187.19,7709,国联,success,,15,1.253,3,66,Phase1
2025-10-26 00:30:10.744,600050_1d_1761409810744,600050,1d,103.251.85.93,7709,国泰,success,,15,1.257,3,99,Phase1
2025-10-26 00:30:10.748,600036_1m_1761409810748,600036,1m,117.139.166.52,7709,华西,success,,800,1.261,3,86,Phase1
2025-10-26 00:30:10.754,600015_1m_1761409810754,600015,1m,111.235.157.13,7709,中信建投,success,,800,1.268,3,29,Phase1
2025-10-26 00:30:10.758,600017_1m_1761409810758,600017,1m,182.118.47.138,7709,申万宏源,success,,800,1.272,3,35,Phase1
2025-10-26 00:30:10.762,600032_1m_1761409810762,600032,1m,220.248.230.39,7709,华安,success,,800,1.275,3,77,Phase1
2025-10-26 00:30:10.765,600018_1d_1761409810765,600018,1d,222.180.170.163,7709,华林,success,,15,1.279,3,36,Phase1
2025-10-26 00:30:10.769,600051_1d_1761409810769,600051,1d,180.153.18.170,7709,上海电信主站Z1,success,,15,1.282,3,102,Phase1
2025-10-26 00:30:10.773,600007_1m_1761409810773,600007,1m,14.17.75.98,7709,中泰,success,,800,1.287,3,11,Phase1
2025-10-26 00:30:10.776,600038_1m_1761409810776,600038,1m,175.6.43.87,7709,国信,success,,800,1.289,3,92,Phase1
2025-10-26 00:30:10.780,600029_1m_1761409810780,600029,1m,61.128.111.197,7709,长江,success,,800,1.293,3,68,Phase1
2025-10-26 00:30:10.792,600004_1m_1761409810792,600004,1m,123.125.108.213,7709,国泰,success,,800,1.306,3,5,Phase1
2025-10-26 00:30:10.795,600030_5m_1761409810795,600030,5m,42.63.155.132,7709,南京,success,,5,1.308,3,70,Phase1
2025-10-26 00:30:10.799,600008_5m_1761409810799,600008,5m,182.131.3.234,7709,国盛,success,,5,1.313,3,13,Phase1
2025-10-26 00:30:10.805,600037_5m_1761409810805,600037,5m,117.141.119.78,7709,国海,success,,5,1.318,3,88,Phase1
2025-10-26 00:30:10.810,600031_5m_1761409810810,600031,5m,43.139.196.81,7709,光大,success,,5,1.323,3,73,Phase1
2025-10-26 00:30:10.814,600048_5m_1761409810814,600048,5m,218.106.92.183,7709,华林,success,,5,1.327,3,97,Phase1
2025-10-26 00:30:10.824,600022_1m_1761409810824,600022,1m,221.130.121.45,7709,国元,success,,800,1.338,3,50,Phase1
2025-10-26 00:30:10.828,600031_1m_1761409810828,600031,1m,175.6.5.151,7709,方正,success,,800,1.341,3,74,Phase1
2025-10-26 00:30:10.831,600010_1m_1761409810831,600010,1m,58.63.252.101,7709,太平洋,success,,800,1.345,3,20,Phase1
2025-10-26 00:30:10.835,600018_1m_1761409810835,600018,1m,111.47.10.68,7709,长江,success,,800,1.349,3,38,Phase1
2025-10-26 00:30:10.839,600008_1m_1761409810839,600008,1m,120.232.150.198,7709,申万宏源,success,,800,1.353,3,14,Phase1
2025-10-26 00:30:10.842,600021_1m_1761409810842,600021,1m,218.6.170.91,7709,国信,success,,800,1.356,3,47,Phase1
2025-10-26 00:30:10.853,600032_1d_1761409810853,600032,1d,175.6.5.157,7709,国金,success,,15,1.366,3,75,Phase1
2025-10-26 00:30:10.864,600018_5m_1761409810864,600018,5m,14.17.75.96,7709,中泰,success,,5,1.378,3,37,Phase1
2025-10-26 00:30:10.868,600030_1m_1761409810868,600030,1m,218.6.198.164,7709,华西,success,,800,1.381,3,71,Phase1
2025-10-26 00:30:10.871,600007_5m_1761409810871,600007,5m,183.60.224.26,7709,长江,success,,5,1.385,3,10,Phase1
2025-10-26 00:30:10.942,600033_1d_1761409810942,600033,1d,119.147.80.98,7709,长江,success,,15,1.455,3,78,Phase1
2025-10-26 00:30:11.647,600050_1m_1761409811647,600050,1m,[2408:8706:0000:E400:0001:0C10:0A56:0AE0],7709,国金,timeout,请求超时1.0s,0,2.160,3,101,Phase1
2025-10-26 00:30:11.651,600016_1d_1761409811651,600016,1d,139.9.43.31,7709,国泰,timeout,请求超时1.0s,0,2.165,3,30,Phase1
2025-10-26 00:30:11.661,600025_5m_1761409811661,600025,5m,220.249.123.195,7709,长江,timeout,请求超时1.0s,0,2.175,3,55,Phase1
2025-10-26 00:30:11.673,600037_1m_1761409811673,600037,1m,[240E:00C2:1800:003D:0001:0C04:0A55:51F7],7709,光大,timeout,请求超时1.0s,0,2.186,3,89,Phase1
2025-10-26 00:30:11.679,600053_1d_1761409811679,600053,1d,1.192.125.3,7709,中原,success,,15,1.135,3,24,Phase1
2025-10-26 00:30:11.683,600051_1m_1761409811683,600051,1m,123.125.108.102,7709,光大,success,,800,1.143,3,23,Phase1
2025-10-26 00:30:11.686,600052_1d_1761409811686,600052,1d,109.244.14.59,7709,信达,success,,15,1.146,3,16,Phase1
2025-10-26 00:30:11.690,600052_5m_1761409811690,600052,5m,220.178.87.219,7709,华安,success,,5,1.145,3,19,Phase1
2025-10-26 00:30:11.694,600054_1d_1761409811694,600054,1d,182.118.47.143,7709,申万宏源,success,,15,1.108,3,18,Phase1
2025-10-26 00:30:11.696,600052_1m_1761409811696,600052,1m,109.244.14.35,7709,中泰,success,,800,1.152,3,27,Phase1
2025-10-26 00:30:11.700,600054_5m_1761409811700,600054,5m,219.143.41.38,7709,东兴,success,,5,1.097,3,12,Phase1
2025-10-26 00:30:11.704,600053_5m_1761409811704,600053,5m,123.125.108.12,7709,首创,success,,5,1.160,3,46,Phase1
2025-10-26 00:30:11.708,600053_1m_1761409811708,600053,1m,220.248.233.5,7709,国元,success,,800,1.160,3,3,Phase1
