时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-27 21:36:44.360,002219_1m_1761572204360,002219,1m,159.75.202.136,7709,红塔,failed,返回数据为空,0,0.006,5,2,Phase1
2025-10-27 21:36:44.379,002224_5m_1761572204379,002224,5m,58.240.134.196,7709,南京,failed,返回数据为空,0,0.025,5,10,Phase1
2025-10-27 21:36:45.517,002237_1d_1761572205517,002237,1d,222.173.21.68,7709,中泰,success,,6,1.162,5,45,Phase1
2025-10-27 21:36:45.529,002233_1d_1761572205529,002233,1d,103.251.85.58,7709,华西,success,,6,1.175,5,34,Phase1
2025-10-27 21:36:45.537,002222_1d_1761572205537,002222,1d,125.46.62.170,7709,中原,success,,6,1.183,5,4,Phase1
2025-10-27 21:36:45.541,002222_1m_1761572205541,002222,1m,120.195.71.155,7709,华泰,success,,800,1.186,5,6,Phase1
2025-10-27 21:36:45.545,002230_5m_1761572205545,002230,5m,103.221.142.67,7709,国泰,success,,2,1.190,5,26,Phase1
2025-10-27 21:36:45.562,002233_5m_1761572205562,002233,5m,218.75.126.9,7709,杭州电信主站J3,success,,2,1.207,5,35,Phase1
2025-10-27 21:36:45.572,002236_5m_1761572205572,002236,5m,120.253.221.207,7709,中信,success,,2,1.216,5,43,Phase1
2025-10-27 21:36:45.574,002241_1m_1761572205574,002241,1m,109.244.14.35,7709,中泰,success,,800,1.220,5,57,Phase1
2025-10-27 21:36:45.591,002227_1d_1761572205591,002227,1d,[2408:8706:0:e400:1:c10:a56:ae4],7709,光大,success,,6,1.236,5,16,Phase1
2025-10-27 21:36:45.602,002249_1d_1761572205602,002249,1d,115.28.252.213,7709,光大,success,,6,1.247,5,75,Phase1
2025-10-27 21:36:45.609,002242_5m_1761572205609,002242,5m,[240e:e9:6001:3:2:1:0:13],7709,华泰,success,,2,1.255,5,59,Phase1
2025-10-27 21:36:45.613,002224_1d_1761572205613,002224,1d,120.199.2.123,7709,中信,success,,6,1.259,5,9,Phase1
2025-10-27 21:36:45.620,002226_5m_1761572205620,002226,5m,182.118.47.153,7709,东兴,success,,2,1.265,5,15,Phase1
2025-10-27 21:36:45.635,002232_5m_1761572205635,002232,5m,103.251.85.196,7709,中泰,success,,2,1.281,5,32,Phase1
2025-10-27 21:36:45.639,002245_5m_1761572205639,002245,5m,[2408:863c:e01:1:3:0:0:13],7709,华泰,success,,2,1.285,5,66,Phase1
2025-10-27 21:36:45.662,002252_5m_1761572205662,002252,5m,114.28.171.23,7709,华安,success,,2,1.307,5,84,Phase1
2025-10-27 21:36:45.674,002245_1m_1761572205674,002245,1m,[240E:0694:0E21:0020::ffff:30],7709,浙商,success,,800,1.319,5,67,Phase1
2025-10-27 21:36:45.680,002259_1d_1761572205680,002259,1d,124.71.163.106,7709,华泰,success,,6,1.324,5,98,Phase1
2025-10-27 21:36:45.686,002221_1m_1761572205686,002221,1m,[2409:8720:e00:5:2:0:0:13],7709,华泰,success,,800,1.332,5,3,Phase1
2025-10-27 21:36:45.693,002243_1m_1761572205693,002243,1m,114.141.177.44,7709,中信,success,,800,1.339,5,62,Phase1
2025-10-27 21:36:45.700,002221_1d_1761572205700,002221,1d,115.238.90.165,7709,杭州电信主站J4,success,,6,1.345,5,1,Phase1
2025-10-27 21:36:45.729,002267_1m_1761572205729,002267,1m,58.240.134.196,7709,南京,failed,返回数据为空,0,1.119,5,10,Phase1
2025-10-27 21:36:45.737,002264_1m_1761572205737,002264,1m,159.75.202.136,7709,红塔,failed,返回数据为空,0,1.328,5,2,Phase1
2025-10-27 21:36:45.756,002233_1m_1761572205756,002233,1m,114.28.173.135,7709,国泰,success,,800,1.401,5,36,Phase1
2025-10-27 21:36:45.762,002229_1d_1761572205762,002229,1d,125.46.62.162,7709,中原,success,,6,1.408,5,22,Phase1
2025-10-27 21:36:45.769,002228_1d_1761572205769,002228,1d,125.46.92.4,7709,中原,success,,6,1.415,5,19,Phase1
2025-10-27 21:36:45.775,002230_1m_1761572205775,002230,1m,[2408:8721:0820:0106:0001:0C06:0A5A:11E1],7709,国金,success,,800,1.420,5,27,Phase1
2025-10-27 21:36:45.802,002234_1d_1761572205802,002234,1d,125.46.92.6,7709,中原,success,,6,1.448,5,37,Phase1
2025-10-27 21:36:45.809,002236_1m_1761572205809,002236,1m,[2400:8200:8002:1800:3da5:6af9:3860:49b6],7709,中泰,success,,800,1.454,5,44,Phase1
2025-10-27 21:36:45.824,002223_5m_1761572205824,002223,5m,103.221.142.70,7709,国泰,success,,2,1.470,5,8,Phase1
2025-10-27 21:36:45.832,002244_1m_1761572205832,002244,1m,123.125.135.42,7709,东北,success,,800,1.478,5,65,Phase1
2025-10-27 21:36:45.841,002242_1m_1761572205841,002242,1m,114.141.177.78,7709,华林,success,,800,1.487,5,60,Phase1
2025-10-27 21:36:45.849,002254_1d_1761572205849,002254,1d,125.46.62.166,7709,中原,success,,6,1.494,5,88,Phase1
2025-10-27 21:36:45.858,002239_5m_1761572205858,002239,5m,47.109.19.135,7709,国海,success,,2,1.503,5,51,Phase1
2025-10-27 21:36:45.867,002243_1d_1761572205867,002243,1d,220.196.83.50,7709,东北,success,,6,1.512,5,61,Phase1
2025-10-27 21:36:45.875,002239_1d_1761572205875,002239,1d,218.106.92.183,7709,华林,success,,6,1.521,5,50,Phase1
2025-10-27 21:36:45.900,002252_1m_1761572205900,002252,1m,125.46.36.131,7709,中原,success,,800,1.545,5,85,Phase1
2025-10-27 21:36:45.916,002241_5m_1761572205916,002241,5m,210.5.155.110,7709,国海,success,,2,1.561,5,56,Phase1
2025-10-27 21:36:45.925,002247_5m_1761572205925,002247,5m,117.34.114.13,7709,国泰君安,success,,2,1.570,5,70,Phase1
2025-10-27 21:36:45.932,002232_1d_1761572205932,002232,1d,125.46.62.168,7709,中原,success,,6,1.578,5,31,Phase1
2025-10-27 21:36:45.952,002252_1d_1761572205952,002252,1d,120.237.21.11,7709,国投,success,,6,1.597,5,83,Phase1
2025-10-27 21:36:45.963,002246_5m_1761572205963,002246,5m,[2408:4003:1f20::1e6],7709,银河,success,,2,1.609,5,68,Phase1
2025-10-27 21:36:45.969,002231_5m_1761572205969,002231,5m,182.118.47.187,7709,国海,success,,2,1.615,5,29,Phase1
2025-10-27 21:36:45.983,002247_1d_1761572205983,002247,1d,139.159.193.118,7709,国泰,success,,6,1.629,5,69,Phase1
2025-10-27 21:36:45.990,002248_1d_1761572205990,002248,1d,58.16.134.228,7709,华创,success,,6,1.636,5,72,Phase1
2025-10-27 21:36:45.995,002255_1m_1761572205995,002255,1m,1.192.125.3,7709,中原,success,,800,1.639,5,92,Phase1
2025-10-27 21:36:46.148,002240_5m_1761572206148,002240,5m,139.9.52.158,7709,国泰,success,,2,1.793,5,54,Phase1
2025-10-27 21:36:46.162,002223_1d_1761572206162,002223,1d,183.236.222.75,7709,中信,success,,6,1.807,5,7,Phase1
2025-10-27 21:36:46.169,002225_1m_1761572206169,002225,1m,114.28.169.14,7709,光大,success,,800,1.815,5,13,Phase1
2025-10-27 21:36:46.185,002249_1m_1761572206185,002249,1m,120.210.144.2,7709,国元,success,,800,1.830,5,76,Phase1
2025-10-27 21:36:46.200,002235_1d_1761572206201,002235,1d,124.232.142.23,7709,国盛,success,,6,1.846,5,40,Phase1
2025-10-27 21:36:46.214,002250_1d_1761572206214,002250,1d,60.12.136.250,7709,杭州联通主站J2,success,,6,1.860,5,77,Phase1
2025-10-27 21:36:46.234,002253_1d_1761572206234,002253,1d,103.251.85.201,7709,国泰,success,,6,1.878,5,86,Phase1
2025-10-27 21:36:46.253,002237_5m_1761572206253,002237,5m,139.159.214.78,7709,国泰,success,,2,1.899,5,46,Phase1
2025-10-27 21:36:46.260,002219_5m_1761572206260,002219,5m,109.244.72.21,7709,西南,success,,2,1.905,5,0,Phase1
2025-10-27 21:36:46.266,002250_5m_1761572206266,002250,5m,124.28.196.99,7709,国海,success,,2,1.911,5,78,Phase1
2025-10-27 21:36:46.270,002254_5m_1761572206270,002254,5m,117.139.166.94,7709,华西,success,,2,1.914,5,89,Phase1
2025-10-27 21:36:46.277,002225_5m_1761572206277,002225,5m,202.100.166.30,7709,中信建投,success,,2,1.923,5,12,Phase1
2025-10-27 21:36:46.284,002237_1m_1761572206284,002237,1m,183.201.253.75,7709,中信建投,success,,800,1.930,5,47,Phase1
2025-10-27 21:36:46.296,002259_1m_1761572206296,002259,1m,42.177.92.37,7709,中信,success,,800,1.937,5,99,Phase1
2025-10-27 21:36:46.305,002253_1m_1761572206305,002253,1m,220.248.252.150,7709,华安,success,,800,1.950,5,87,Phase1
2025-10-27 21:36:46.325,002240_1d_1761572206326,002240,1d,109.244.73.13,7709,国信,success,,6,1.971,5,53,Phase1
2025-10-27 21:36:46.336,002251_1m_1761572206336,002251,1m,139.9.43.104,7709,国泰,success,,800,1.981,5,82,Phase1
2025-10-27 21:36:46.340,002232_1m_1761572206340,002232,1m,103.251.85.91,7709,国泰,success,,800,1.985,5,33,Phase1
2025-10-27 21:36:46.345,002247_1m_1761572206345,002247,1m,120.234.56.139,7709,华西,success,,800,1.990,5,71,Phase1
2025-10-27 21:36:46.354,002258_1d_1761572206354,002258,1d,140.206.172.35,7709,东方,success,,6,1.999,5,96,Phase1
2025-10-27 21:36:46.356,002238_1d_1761572206356,002238,1d,139.9.50.246,7709,国泰,success,,6,2.002,5,48,Phase1
2025-10-27 21:36:46.362,002239_1m_1761572206362,002239,1m,103.251.85.209,7709,中信建投,success,,800,2.008,5,52,Phase1
2025-10-27 21:36:46.366,002238_1m_1761572206366,002238,1m,103.251.85.18,7709,国投,success,,800,2.011,5,49,Phase1
2025-10-27 21:36:46.383,002244_1d_1761572206383,002244,1d,39.108.166.99,7709,华泰,success,,6,2.029,5,63,Phase1
2025-10-27 21:36:46.388,002234_5m_1761572206388,002234,5m,183.131.224.27,7709,中信,success,,2,2.034,5,38,Phase1
2025-10-27 21:36:46.391,002224_1m_1761572206391,002224,1m,27.151.2.37,7709,中信,success,,800,2.037,5,11,Phase1
2025-10-27 21:36:46.395,002231_1d_1761572206395,002231,1d,103.251.85.90,7709,国泰,success,,6,2.041,5,28,Phase1
2025-10-27 21:36:46.399,002228_5m_1761572206399,002228,5m,61.183.150.145,7709,长江,success,,2,2.044,5,20,Phase1
2025-10-27 21:36:46.405,002222_5m_1761572206405,002222,5m,58.252.166.228,7709,华林,success,,2,2.050,5,5,Phase1
2025-10-27 21:36:46.417,002241_1d_1761572206417,002241,1d,202.100.166.24,7709,中泰,success,,6,2.063,5,55,Phase1
2025-10-27 21:36:46.422,002229_1m_1761572206422,002229,1m,[240e:688:200:4200:192:168:166:12],7709,东方,success,,800,2.068,5,24,Phase1
2025-10-27 21:36:46.426,002258_1m_1761572206426,002258,1m,[240e:c2:1800:18:0:0:0:3001],7709,方正,success,,800,2.071,5,97,Phase1
2025-10-27 21:36:46.431,002231_1m_1761572206431,002231,1m,[2408:8734:3:200::62],7709,东北,success,,800,2.077,5,30,Phase1
2025-10-27 21:36:46.449,002235_5m_1761572206449,002235,5m,220.178.87.219,7709,华安,success,,2,2.094,5,41,Phase1
2025-10-27 21:36:46.457,002250_1m_1761572206457,002250,1m,[240e:97c:402c:700:172:25:161:18],7709,国投,success,,800,2.103,5,79,Phase1
2025-10-27 21:36:46.467,002227_1m_1761572206467,002227,1m,182.118.8.4,7709,中信,success,,800,2.112,5,18,Phase1
2025-10-27 21:36:46.481,002256_1m_1761572206481,002256,1m,117.175.57.173,7709,中信建投,success,,800,2.125,5,95,Phase1
2025-10-27 21:36:46.489,002251_5m_1761572206489,002251,5m,109.244.73.82,7709,国泰,success,,2,2.135,5,81,Phase1
2025-10-27 21:36:46.496,002229_5m_1761572206496,002229,5m,116.228.8.109,7709,国盛,success,,2,2.141,5,23,Phase1
2025-10-27 21:36:46.511,002248_5m_1761572206511,002248,5m,109.244.73.84,7709,国泰,success,,2,2.157,5,73,Phase1
2025-10-27 21:36:46.518,002256_1d_1761572206518,002256,1d,121.12.135.9,7709,信达,success,,6,2.163,5,93,Phase1
2025-10-27 21:36:46.525,002256_5m_1761572206525,002256,5m,114.28.169.225,7709,国海,success,,2,2.170,5,94,Phase1
2025-10-27 21:36:46.545,002227_5m_1761572206545,002227,5m,101.230.66.1,7709,东方,success,,2,2.190,5,17,Phase1
2025-10-27 21:36:46.580,002228_1m_1761572206580,002228,1m,58.211.17.18,7709,华林,success,,800,2.225,5,21,Phase1
2025-10-27 21:36:46.598,002226_1d_1761572206598,002226,1d,[2408:8706:0:1002:123:125:28:66],7709,东兴,success,,6,2.244,5,14,Phase1
2025-10-27 21:36:46.604,002254_1m_1761572206604,002254,1m,123.125.108.60,7709,东兴,success,,800,2.248,5,90,Phase1
2025-10-27 21:36:46.611,002236_1d_1761572206611,002236,1d,123.125.108.110,7709,国金,success,,6,2.256,5,42,Phase1
2025-10-27 21:36:46.613,002242_1d_1761572206613,002242,1d,101.230.126.29,7709,国投,success,,6,2.258,5,58,Phase1
2025-10-27 21:36:46.620,002230_1d_1761572206620,002230,1d,119.147.80.149,7709,国投,success,,6,2.265,5,25,Phase1
2025-10-27 21:36:46.794,002248_1m_1761572206794,002248,1m,182.131.3.233,7709,华创,timeout,请求超时1.0s,0,2.439,5,74,Phase1
2025-10-27 21:36:46.801,002251_1d_1761572206801,002251,1d,[240E:097C:0000:1600:0001:0E01:0A51:CD39],7709,太平洋,timeout,请求超时1.0s,0,2.447,5,80,Phase1
2025-10-27 21:36:46.812,002255_5m_1761572206812,002255,5m,103.251.85.28,7709,华西,timeout,请求超时1.0s,0,2.457,5,91,Phase1
2025-10-27 21:36:46.823,002234_1m_1761572206823,002234,1m,148.70.110.41,7709,国泰,timeout,请求超时1.0s,0,2.469,5,39,Phase1
2025-10-27 21:36:46.828,002244_5m_1761572206828,002244,5m,1.192.125.4,7709,中原,timeout,请求超时1.0s,0,2.474,5,64,Phase1
2025-10-27 21:36:47.480,002381_1d_1761572207480,002381,1d,58.240.134.196,7709,南京,failed,返回数据为空,0,0.968,5,10,Phase1
2025-10-27 21:36:47.489,002383_1d_1761572207489,002383,1d,159.75.202.136,7709,红塔,failed,返回数据为空,0,0.978,5,2,Phase1
2025-10-27 21:36:47.516,002362_1m_1761572207516,002362,1m,115.28.252.213,7709,光大,success,,800,1.760,5,75,Phase1
2025-10-27 21:36:47.521,002354_1m_1761572207521,002354,1m,120.195.71.155,7709,华泰,success,,800,1.765,5,6,Phase1
