时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-27 21:36:31.076,603969_5m_1761572191076,603969,5m,[2400:8200:8002:1800:3da5:6af9:3860:49b6],7709,中泰,success,,2,1.076,3,38,Phase1
2025-10-27 21:36:31.082,603950_1d_1761572191082,603950,1d,182.118.47.153,7709,东兴,success,,6,1.082,3,10,Phase1
2025-10-27 21:36:31.085,603966_1m_1761572191085,603966,1m,125.46.92.6,7709,中原,success,,800,1.085,3,30,Phase1
2025-10-27 21:36:31.088,603980_1d_1761572191088,603980,1d,220.196.83.50,7709,东北,success,,6,1.088,3,55,Phase1
2025-10-27 21:36:31.094,603956_1m_1761572191094,603956,1m,[240e:688:200:4200:192:168:166:12],7709,东方,success,,800,1.094,3,18,Phase1
2025-10-27 21:36:31.105,603959_1m_1761572191105,603959,1m,125.46.62.168,7709,中原,success,,800,1.105,3,24,Phase1
2025-10-27 21:36:31.109,603966_5m_1761572191109,603966,5m,114.28.173.135,7709,国泰,success,,2,1.109,3,29,Phase1
2025-10-27 21:36:31.121,603997_5m_1761572191121,603997,5m,221.130.121.45,7709,国元,success,,2,1.120,3,94,Phase1
2025-10-27 21:36:31.136,603982_5m_1761572191136,603982,5m,123.125.135.42,7709,东北,success,,2,1.135,3,59,Phase1
2025-10-27 21:36:31.146,603955_1d_1761572191147,603955,1d,125.46.92.4,7709,中原,success,,6,1.146,3,13,Phase1
2025-10-27 21:36:31.158,603992_1d_1761572191158,603992,1d,1.192.125.3,7709,中原,success,,6,1.158,3,85,Phase1
2025-10-27 21:36:31.188,603939_1d_1761572191188,603939,1d,183.236.222.75,7709,中信,success,,6,1.188,3,2,Phase1
2025-10-27 21:36:31.193,603967_5m_1761572191193,603967,5m,148.70.110.41,7709,国泰,success,,2,1.193,3,32,Phase1
2025-10-27 21:36:31.202,603967_1m_1761572191202,603967,1m,124.232.142.23,7709,国盛,success,,800,1.202,3,33,Phase1
2025-10-27 21:36:31.209,603987_5m_1761572191209,603987,5m,124.28.196.99,7709,国海,success,,2,1.209,3,71,Phase1
2025-10-27 21:36:31.215,603968_5m_1761572191215,603968,5m,27.151.2.123,7709,中信建投,success,,2,1.215,3,35,Phase1
2025-10-27 21:36:31.222,603976_1m_1761572191222,603976,1m,47.109.19.135,7709,国海,success,,800,1.222,3,45,Phase1
2025-10-27 21:36:31.227,603993_5m_1761572191227,603993,5m,140.206.172.35,7709,东方,success,,2,1.227,3,89,Phase1
2025-10-27 21:36:31.234,603988_1m_1761572191234,603988,1m,120.237.21.11,7709,国投,success,,800,1.234,3,75,Phase1
2025-10-27 21:36:31.237,603950_5m_1761572191237,603950,5m,[2408:8706:0:e400:1:c10:a56:ae4],7709,光大,success,,2,1.237,3,11,Phase1
2025-10-27 21:36:31.242,603967_1d_1761572191242,603967,1d,183.131.224.27,7709,中信,success,,6,1.242,3,31,Phase1
2025-10-27 21:36:31.244,603966_1d_1761572191244,603966,1d,218.75.126.9,7709,杭州电信主站J3,success,,6,1.244,3,28,Phase1
2025-10-27 21:36:31.248,603987_1d_1761572191248,603987,1d,60.12.136.250,7709,杭州联通主站J2,success,,6,1.248,3,70,Phase1
2025-10-27 21:36:31.252,603995_5m_1761572191252,603995,5m,220.203.236.11,7709,国投,success,,2,1.252,3,92,Phase1
2025-10-27 21:36:31.255,603983_5m_1761572191255,603983,5m,[2408:4003:1f20::1e6],7709,银河,success,,2,1.255,3,62,Phase1
2025-10-27 21:36:31.304,603998_1d_1761572191304,603998,1d,123.125.108.92,7709,兴业,success,,6,1.299,3,96,Phase1
2025-10-27 21:36:31.307,603960_5m_1761572191307,603960,5m,103.251.85.91,7709,国泰,success,,2,1.307,3,26,Phase1
2025-10-27 21:36:31.315,603987_1m_1761572191315,603987,1m,[240e:97c:402c:700:172:25:161:18],7709,国投,success,,800,1.315,3,72,Phase1
2025-10-27 21:36:31.319,603988_1d_1761572191319,603988,1d,109.244.73.82,7709,国泰,success,,6,1.319,3,73,Phase1
2025-10-27 21:36:31.322,603970_1d_1761572191322,603970,1d,139.159.214.78,7709,国泰,success,,6,1.322,3,40,Phase1
2025-10-27 21:36:31.326,603960_1m_1761572191326,603960,1m,103.251.85.58,7709,华西,success,,800,1.326,3,27,Phase1
2025-10-27 21:36:31.336,603989_1m_1761572191336,603989,1m,103.251.85.201,7709,国泰,success,,800,1.336,3,78,Phase1
2025-10-27 21:36:31.346,603976_5m_1761572191346,603976,5m,218.106.92.183,7709,华林,success,,2,1.346,3,44,Phase1
2025-10-27 21:36:31.349,603980_1m_1761572191349,603980,1m,39.108.166.99,7709,华泰,success,,800,1.349,3,57,Phase1
2025-10-27 21:36:31.353,603968_1m_1761572191353,603968,1m,123.125.108.110,7709,国金,success,,800,1.353,3,36,Phase1
2025-10-27 21:36:31.356,603997_1m_1761572191356,603997,1m,125.46.92.3,7709,中原,success,,800,1.355,3,95,Phase1
2025-10-27 21:36:31.359,603949_1d_1761572191359,603949,1d,202.100.166.30,7709,中信建投,success,,6,1.359,3,7,Phase1
2025-10-27 21:36:31.363,603977_5m_1761572191364,603977,5m,109.244.73.13,7709,国信,success,,2,1.363,3,47,Phase1
2025-10-27 21:36:31.368,603993_1d_1761572191368,603993,1d,117.175.57.173,7709,中信建投,success,,6,1.368,3,88,Phase1
2025-10-27 21:36:31.371,603992_1m_1761572191371,603992,1m,114.28.169.225,7709,国海,success,,800,1.371,3,87,Phase1
2025-10-27 21:36:31.374,603977_1m_1761572191374,603977,1m,139.9.52.158,7709,国泰,success,,800,1.374,3,48,Phase1
2025-10-27 21:36:31.377,603988_5m_1761572191377,603988,5m,139.9.43.104,7709,国泰,success,,2,1.377,3,74,Phase1
2025-10-27 21:36:31.386,603969_1m_1761572191386,603969,1m,222.173.21.68,7709,中泰,success,,800,1.386,3,39,Phase1
2025-10-27 21:36:31.394,603986_1m_1761572191394,603986,1m,120.210.144.2,7709,国元,success,,800,1.394,3,69,Phase1
2025-10-27 21:36:31.398,603985_5m_1761572191398,603985,5m,120.234.56.139,7709,华西,success,,2,1.398,3,65,Phase1
2025-10-27 21:36:31.400,603995_1d_1761572191400,603995,1d,42.177.92.37,7709,中信,success,,6,1.400,3,91,Phase1
2025-10-27 21:36:31.403,603986_1d_1761572191403,603986,1d,109.244.73.84,7709,国泰,success,,6,1.403,3,67,Phase1
2025-10-27 21:36:31.412,603983_1d_1761572191412,603983,1d,[240E:0694:0E21:0020::ffff:30],7709,浙商,success,,6,1.412,3,61,Phase1
2025-10-27 21:36:31.422,603959_5m_1761572191423,603959,5m,[2408:8734:3:200::62],7709,东北,success,,2,1.422,3,23,Phase1
2025-10-27 21:36:31.435,603992_5m_1761572191435,603992,5m,121.12.135.9,7709,信达,success,,2,1.435,3,86,Phase1
2025-10-27 21:36:31.441,603938_1m_1761572191441,603938,1m,58.252.166.228,7709,华林,success,,800,1.441,3,0,Phase1
2025-10-27 21:36:31.447,603990_1m_1761572191447,603990,1m,117.139.166.94,7709,华西,success,,800,1.447,3,81,Phase1
2025-10-27 21:36:31.456,603956_5m_1761572191456,603956,5m,116.228.8.109,7709,国盛,success,,2,1.456,3,17,Phase1
2025-10-27 21:36:31.467,603985_1m_1761572191467,603985,1m,58.16.134.228,7709,华创,success,,800,1.467,3,66,Phase1
2025-10-27 21:36:31.475,603979_1m_1761572191475,603979,1m,114.141.177.78,7709,华林,success,,800,1.474,3,54,Phase1
2025-10-27 21:36:31.485,603968_1d_1761572191485,603968,1d,220.178.87.219,7709,华安,success,,6,1.484,3,34,Phase1
2025-10-27 21:36:31.489,603956_1d_1761572191489,603956,1d,125.46.62.162,7709,中原,success,,6,1.488,3,16,Phase1
2025-10-27 21:36:31.493,603991_5m_1761572191493,603991,5m,123.125.108.60,7709,东兴,success,,2,1.493,3,83,Phase1
2025-10-27 21:36:31.503,603950_1m_1761572191503,603950,1m,101.230.66.1,7709,东方,success,,800,1.503,3,12,Phase1
2025-10-27 21:36:31.507,603978_5m_1761572191507,603978,5m,210.5.155.110,7709,国海,success,,2,1.507,3,50,Phase1
2025-10-27 21:36:31.511,603955_1m_1761572191511,603955,1m,58.211.17.18,7709,华林,success,,800,1.511,3,15,Phase1
2025-10-27 21:36:31.530,603948_1m_1761572191530,603948,1m,27.151.2.37,7709,中信,success,,800,1.530,3,6,Phase1
2025-10-27 21:36:31.665,603949_1m_1761572191665,603949,1m,[2408:8706:0:1002:123:125:28:66],7709,东兴,success,,800,1.664,3,9,Phase1
2025-10-27 21:36:31.669,603958_1d_1761572191669,603958,1d,119.147.80.149,7709,国投,success,,6,1.668,3,19,Phase1
2025-10-27 21:36:31.674,603991_1d_1761572191674,603991,1d,61.143.3.209,7709,华林,success,,6,1.673,3,82,Phase1
2025-10-27 21:36:31.679,603955_5m_1761572191679,603955,5m,61.183.150.145,7709,长江,success,,2,1.679,3,14,Phase1
2025-10-27 21:36:31.683,603978_1d_1761572191683,603978,1d,202.100.166.24,7709,中泰,success,,6,1.683,3,49,Phase1
2025-10-27 21:36:32.071,605089_1d_1761572192071,605089,1d,120.195.71.155,7709,华泰,success,,6,1.329,3,1,Phase1
2025-10-27 21:36:32.116,603970_1m_1761572192116,603970,1m,139.9.50.246,7709,国泰,timeout,请求超时1.0s,0,2.116,3,42,Phase1
2025-10-27 21:36:32.119,605222_1m_1761572192119,605222,1m,58.240.134.196,7709,南京,failed,返回数据为空,0,0.932,3,5,Phase1
2025-10-27 21:36:32.128,603960_1d_1761572192128,603960,1d,103.251.85.196,7709,中泰,timeout,请求超时1.0s,0,2.128,3,25,Phase1
2025-10-27 21:36:32.138,603982_1d_1761572192138,603982,1d,1.192.125.4,7709,中原,timeout,请求超时1.0s,0,2.138,3,58,Phase1
2025-10-27 21:36:32.150,603983_1m_1761572192150,603983,1m,139.159.193.118,7709,国泰,timeout,请求超时1.0s,0,2.149,3,63,Phase1
2025-10-27 21:36:32.152,603995_1m_1761572192152,603995,1m,183.131.224.21,7709,中信,timeout,请求超时1.0s,0,2.151,3,93,Phase1
2025-10-27 21:36:32.154,603991_1m_1761572192154,603991,1m,103.251.85.28,7709,华西,timeout,请求超时1.0s,0,2.153,3,84,Phase1
2025-10-27 21:36:32.156,603993_1m_1761572192156,603993,1m,124.71.163.106,7709,华泰,timeout,请求超时1.0s,0,2.155,3,90,Phase1
2025-10-27 21:36:32.305,605151_1d_1761572192305,605151,1d,103.251.85.209,7709,中信建投,success,,6,1.342,3,46,Phase1
2025-10-27 21:36:32.310,605158_1d_1761572192310,605158,1d,115.28.252.213,7709,光大,success,,6,1.347,3,68,Phase1
2025-10-27 21:36:32.323,605155_1d_1761572192323,605155,1d,103.251.85.90,7709,国泰,success,,6,1.360,3,22,Phase1
2025-10-27 21:36:32.337,605138_5m_1761572192337,605138,5m,120.199.2.123,7709,中信,success,,2,1.373,3,4,Phase1
2025-10-27 21:36:32.359,605277_5m_1761572192359,605277,5m,220.248.252.150,7709,华安,success,,2,1.172,3,79,Phase1
2025-10-27 21:36:32.366,605298_1d_1761572192366,605298,1d,[2408:863c:e01:1:3:0:0:13],7709,华泰,success,,6,1.178,3,60,Phase1
2025-10-27 21:36:32.372,605286_5m_1761572192372,605286,5m,[2408:8721:0820:0106:0001:0C06:0A5A:11E1],7709,国金,success,,2,1.185,3,21,Phase1
2025-10-27 21:36:32.378,605268_1d_1761572192378,605268,1d,183.201.253.75,7709,中信建投,success,,6,1.191,3,41,Phase1
2025-10-27 21:36:32.385,605255_1m_1761572192385,605255,1m,101.230.126.29,7709,国投,success,,800,1.198,3,52,Phase1
2025-10-27 21:36:32.393,605228_1m_1761572192393,605228,1m,109.244.14.35,7709,中泰,success,,800,1.206,3,51,Phase1
2025-10-27 21:36:32.400,605287_1m_1761572192400,605287,1m,120.253.221.207,7709,中信,success,,800,1.213,3,37,Phase1
2025-10-27 21:36:32.413,605305_1d_1761572192413,605305,1d,103.221.142.67,7709,国泰,success,,6,1.225,3,20,Phase1
2025-10-27 21:36:32.427,605369_1d_1761572192427,605369,1d,221.130.121.45,7709,国元,success,,6,1.212,3,94,Phase1
2025-10-27 21:36:32.443,605296_1d_1761572192444,605296,1d,114.28.169.14,7709,光大,success,,6,1.255,3,8,Phase1
2025-10-27 21:36:32.452,605319_5m_1761572192452,605319,5m,[2400:8200:8002:1800:3da5:6af9:3860:49b6],7709,中泰,success,,2,1.263,3,38,Phase1
2025-10-27 21:36:32.459,605258_1m_1761572192459,605258,1m,103.221.142.70,7709,国泰,success,,800,1.272,3,3,Phase1
2025-10-27 21:36:32.465,605336_1d_1761572192465,605336,1d,125.46.92.6,7709,中原,success,,6,1.277,3,30,Phase1
2025-10-27 21:36:32.472,605299_1d_1761572192472,605299,1d,125.46.62.166,7709,中原,success,,6,1.285,3,80,Phase1
2025-10-27 21:36:32.477,605366_1d_1761572192477,605366,1d,114.28.173.135,7709,国泰,success,,6,1.284,3,29,Phase1
2025-10-27 21:36:32.486,605303_1d_1761572192486,605303,1d,[240e:e9:6001:3:2:1:0:13],7709,华泰,success,,6,1.299,3,53,Phase1
2025-10-27 21:36:32.489,605305_1m_1761572192489,605305,1m,114.141.177.44,7709,中信,success,,800,1.302,3,56,Phase1
2025-10-27 21:36:32.493,605300_1d_1761572192493,605300,1d,114.28.171.23,7709,华安,success,,6,1.306,3,76,Phase1
2025-10-27 21:36:32.509,605339_1m_1761572192509,605339,1m,125.46.62.168,7709,中原,success,,800,1.321,3,24,Phase1
2025-10-27 21:36:32.683,605318_5m_1761572192683,605318,5m,125.46.36.131,7709,中原,success,,2,1.495,3,77,Phase1
2025-10-27 21:36:32.690,605337_1m_1761572192690,605337,1m,[240e:688:200:4200:192:168:166:12],7709,东方,success,,800,1.502,3,18,Phase1
2025-10-27 21:36:32.697,605333_5m_1761572192697,605333,5m,182.118.47.153,7709,东兴,success,,2,1.509,3,10,Phase1
2025-10-27 21:36:32.702,605577_5m_1761572192702,605577,5m,123.125.135.42,7709,东北,success,,2,1.487,3,59,Phase1
2025-10-27 21:36:32.715,688002_1m_1761572192715,688002,1m,125.46.92.4,7709,中原,success,,800,1.268,3,13,Phase1
2025-10-27 21:36:32.721,605336_1m_1761572192721,605336,1m,220.196.83.50,7709,东北,success,,800,1.533,3,55,Phase1
2025-10-27 21:36:32.732,688038_1d_1761572192732,688038,1d,114.28.169.225,7709,国海,success,,6,1.221,3,87,Phase1
2025-10-27 21:36:32.736,688019_5m_1761572192736,688019,5m,27.151.2.123,7709,中信建投,success,,2,1.225,3,35,Phase1
2025-10-27 21:36:32.754,688027_1d_1761572192754,688027,1d,220.203.236.11,7709,国投,success,,6,1.244,3,92,Phase1
2025-10-27 21:36:32.760,688031_5m_1761572192760,688031,5m,103.251.85.58,7709,华西,success,,2,1.249,3,27,Phase1
2025-10-27 21:36:32.767,688035_5m_1761572192768,688035,5m,125.46.92.3,7709,中原,success,,2,1.256,3,95,Phase1
2025-10-27 21:36:32.774,688032_1d_1761572192774,688032,1d,103.251.85.201,7709,国泰,success,,6,1.263,3,78,Phase1
2025-10-27 21:36:32.779,605259_1m_1761572192779,605259,1m,103.251.85.18,7709,国投,success,,800,1.592,3,43,Phase1
2025-10-27 21:36:32.803,688037_5m_1761572192803,688037,5m,117.175.57.173,7709,中信建投,success,,2,1.292,3,88,Phase1
2025-10-27 21:36:32.810,688018_5m_1761572192810,688018,5m,124.28.196.99,7709,国海,success,,2,1.300,3,71,Phase1
2025-10-27 21:36:32.818,688011_5m_1761572192818,688011,5m,1.192.125.3,7709,中原,success,,2,1.363,3,85,Phase1
2025-10-27 21:36:32.828,688015_1m_1761572192828,688015,1m,148.70.110.41,7709,国泰,success,,800,1.317,3,32,Phase1
2025-10-27 21:36:32.841,688029_5m_1761572192841,688029,5m,[240e:97c:402c:700:172:25:161:18],7709,国投,success,,2,1.331,3,72,Phase1
2025-10-27 21:36:32.847,688028_1d_1761572192847,688028,1d,123.125.108.92,7709,兴业,success,,6,1.337,3,96,Phase1
2025-10-27 21:36:32.852,688046_5m_1761572192852,688046,5m,42.177.92.37,7709,中信,success,,2,1.341,3,91,Phase1
2025-10-27 21:36:32.858,688021_1m_1761572192858,688021,1m,140.206.172.35,7709,东方,success,,800,1.347,3,89,Phase1
2025-10-27 21:36:32.862,688026_1d_1761572192862,688026,1d,60.12.136.250,7709,杭州联通主站J2,success,,6,1.351,3,70,Phase1
2025-10-27 21:36:32.866,688049_5m_1761572192866,688049,5m,121.12.135.9,7709,信达,success,,2,1.353,3,86,Phase1
2025-10-27 21:36:32.871,688046_1d_1761572192871,688046,1d,120.234.56.139,7709,华西,success,,6,1.361,3,65,Phase1
2025-10-27 21:36:32.874,688025_5m_1761572192874,688025,5m,218.75.126.9,7709,杭州电信主站J3,success,,2,1.364,3,28,Phase1
2025-10-27 21:36:32.877,688027_5m_1761572192877,688027,5m,[2408:4003:1f20::1e6],7709,银河,success,,2,1.367,3,62,Phase1
2025-10-27 21:36:32.878,688022_5m_1761572192878,688022,5m,120.237.21.11,7709,国投,success,,2,1.368,3,75,Phase1
2025-10-27 21:36:32.881,688036_1m_1761572192881,688036,1m,109.244.73.13,7709,国信,success,,800,1.370,3,47,Phase1
2025-10-27 21:36:32.883,688013_1d_1761572192883,688013,1d,183.236.222.75,7709,中信,success,,6,1.372,3,2,Phase1
2025-10-27 21:36:32.887,688045_5m_1761572192887,688045,5m,120.210.144.2,7709,国元,success,,2,1.376,3,69,Phase1
2025-10-27 21:36:32.891,688039_1m_1761572192891,688039,1m,139.9.43.104,7709,国泰,success,,800,1.380,3,74,Phase1
2025-10-27 21:36:32.895,688030_1d_1761572192895,688030,1d,109.244.73.82,7709,国泰,success,,6,1.384,3,73,Phase1
2025-10-27 21:36:32.904,688047_5m_1761572192904,688047,5m,[240E:0694:0E21:0020::ffff:30],7709,浙商,success,,2,1.394,3,61,Phase1
2025-10-27 21:36:32.909,688033_1m_1761572192909,688033,1m,123.125.108.110,7709,国金,success,,800,1.399,3,36,Phase1
2025-10-27 21:36:32.922,688020_1m_1761572192922,688020,1m,47.109.19.135,7709,国海,success,,800,1.411,3,45,Phase1
2025-10-27 21:36:32.925,688033_5m_1761572192925,688033,5m,39.108.166.99,7709,华泰,success,,2,1.414,3,57,Phase1
2025-10-27 21:36:32.928,688046_1m_1761572192928,688046,1m,109.244.73.84,7709,国泰,success,,800,1.417,3,67,Phase1
2025-10-27 21:36:32.931,688032_1m_1761572192931,688032,1m,218.106.92.183,7709,华林,success,,800,1.421,3,44,Phase1
2025-10-27 21:36:32.935,688017_5m_1761572192935,688017,5m,124.232.142.23,7709,国盛,success,,2,1.425,3,33,Phase1
2025-10-27 21:36:32.938,688030_1m_1761572192938,688030,1m,139.159.214.78,7709,国泰,success,,800,1.428,3,40,Phase1
2025-10-27 21:36:32.942,688050_5m_1761572192942,688050,5m,58.252.166.228,7709,华林,success,,2,1.429,3,0,Phase1
2025-10-27 21:36:32.946,688028_1m_1761572192946,688028,1m,103.251.85.91,7709,国泰,success,,800,1.435,3,26,Phase1
2025-10-27 21:36:32.949,688036_1d_1761572192949,688036,1d,202.100.166.30,7709,中信建投,success,,6,1.438,3,7,Phase1
2025-10-27 21:36:32.952,688023_1m_1761572192952,688023,1m,183.131.224.27,7709,中信,success,,800,1.441,3,31,Phase1
2025-10-27 21:36:32.955,688048_5m_1761572192955,688048,5m,[2408:8734:3:200::62],7709,东北,success,,2,1.442,3,23,Phase1
2025-10-27 21:36:32.958,688038_1m_1761572192958,688038,1m,139.9.52.158,7709,国泰,success,,800,1.447,3,48,Phase1
2025-10-27 21:36:33.011,688041_1m_1761572193011,688041,1m,222.173.21.68,7709,中泰,success,,800,1.500,3,39,Phase1
2025-10-27 21:36:33.013,688056_5m_1761572193013,688056,5m,125.46.62.162,7709,中原,success,,2,1.482,3,16,Phase1
2025-10-27 21:36:33.019,688055_1d_1761572193019,688055,1d,114.141.177.78,7709,华林,success,,6,1.488,3,54,Phase1
2025-10-27 21:36:33.048,688057_1d_1761572193048,688057,1d,123.125.108.60,7709,东兴,success,,6,1.503,3,83,Phase1
2025-10-27 21:36:33.053,688053_1d_1761572193053,688053,1d,58.16.134.228,7709,华创,success,,6,1.522,3,66,Phase1
2025-10-27 21:36:33.057,688051_1m_1761572193057,688051,1m,117.139.166.94,7709,华西,success,,800,1.529,3,81,Phase1
2025-10-27 21:36:33.061,605289_1d_1761572193061,605289,1d,117.34.114.13,7709,国泰君安,success,,6,1.874,3,64,Phase1
2025-10-27 21:36:33.065,688052_5m_1761572193065,688052,5m,116.228.8.109,7709,国盛,success,,2,1.537,3,17,Phase1
2025-10-27 21:36:33.068,688055_1m_1761572193068,688055,1m,220.178.87.219,7709,华安,success,,800,1.537,3,34,Phase1
2025-10-27 21:36:33.072,688058_5m_1761572193073,688058,5m,210.5.155.110,7709,国海,success,,2,1.527,3,50,Phase1
2025-10-27 21:36:33.075,688057_1m_1761572193075,688057,1m,101.230.66.1,7709,东方,success,,800,1.530,3,12,Phase1
2025-10-27 21:36:33.078,688059_1m_1761572193078,688059,1m,58.211.17.18,7709,华林,success,,800,1.387,3,15,Phase1
2025-10-27 21:36:33.123,688061_5m_1761572193123,688061,5m,27.151.2.37,7709,中信,success,,2,1.374,3,6,Phase1
2025-10-27 21:36:33.126,688075_1m_1761572193126,688075,1m,61.143.3.209,7709,华林,success,,800,1.056,3,82,Phase1
2025-10-27 21:36:33.130,688073_1m_1761572193130,688073,1m,119.147.80.149,7709,国投,success,,800,1.060,3,19,Phase1
2025-10-27 21:36:33.135,688023_1d_1761572193135,688023,1d,[2408:8706:0:e400:1:c10:a56:ae4],7709,光大,success,,6,1.624,3,11,Phase1
2025-10-27 21:36:33.303,688101_1d_1761572193303,688101,1d,58.240.134.196,7709,南京,failed,返回数据为空,0,0.944,3,5,Phase1
2025-10-27 21:36:33.311,688076_1m_1761572193311,688076,1m,61.183.150.145,7709,长江,success,,800,1.241,3,14,Phase1
2025-10-27 21:36:33.321,688077_1m_1761572193321,688077,1m,202.100.166.24,7709,中泰,success,,800,1.251,3,49,Phase1
2025-10-27 21:36:33.325,688098_5m_1761572193325,688098,5m,120.195.71.155,7709,华泰,success,,2,0.974,3,1,Phase1
2025-10-27 21:36:33.327,688072_1m_1761572193327,688072,1m,[2408:8706:0:1002:123:125:28:66],7709,东兴,success,,800,1.257,3,9,Phase1
2025-10-27 21:36:33.771,688117_1m_1761572193771,688117,1m,115.28.252.213,7709,光大,success,,800,1.102,3,68,Phase1
2025-10-27 21:36:33.773,688116_5m_1761572193773,688116,5m,103.251.85.209,7709,中信建投,success,,2,1.104,3,46,Phase1
2025-10-27 21:36:33.777,688119_1d_1761572193777,688119,1d,103.251.85.90,7709,国泰,success,,6,1.108,3,22,Phase1
2025-10-27 21:36:34.030,688150_1d_1761572194030,688150,1d,114.141.177.44,7709,中信,success,,6,1.299,3,56,Phase1
2025-10-27 21:36:34.034,688125_1m_1761572194034,688125,1m,[2408:863c:e01:1:3:0:0:13],7709,华泰,success,,800,1.303,3,60,Phase1
2025-10-27 21:36:34.039,688139_5m_1761572194039,688139,5m,[2400:8200:8002:1800:3da5:6af9:3860:49b6],7709,中泰,success,,2,1.308,3,38,Phase1
2025-10-27 21:36:34.046,688131_1d_1761572194046,688131,1d,109.244.14.35,7709,中泰,success,,6,1.315,3,51,Phase1
2025-10-27 21:36:34.052,688177_1d_1761572194052,688177,1d,125.46.36.131,7709,中原,success,,6,1.042,3,77,Phase1
2025-10-27 21:36:34.058,688129_1m_1761572194058,688129,1m,101.230.126.29,7709,国投,success,,800,1.327,3,52,Phase1
