时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-26 00:30:35.160,688238_5m_1761409835160,688238,5m,115.28.252.213,7709,光大,success,,5,0.181,7,5,Phase1
2025-10-26 00:30:35.616,688246_5m_1761409835616,688246,5m,123.125.108.82,7709,申万宏源,success,,5,0.637,7,13,Phase1
2025-10-26 00:30:35.815,688239_1d_1761409835815,688239,1d,123.125.108.45,7709,财通,success,,15,0.836,7,7,Phase1
2025-10-26 00:30:35.833,688252_5m_1761409835833,688252,5m,[2408:863c:e01:1:3:0:0:13],7709,华泰,success,,5,0.854,7,26,Phase1
2025-10-26 00:30:35.850,688253_1d_1761409835850,688253,1d,103.221.142.72,7709,国泰,success,,15,0.871,7,27,Phase1
2025-10-26 00:30:35.857,688244_5m_1761409835857,688244,5m,39.170.87.73,7709,财通,success,,5,0.878,7,10,Phase1
2025-10-26 00:30:35.873,688260_5m_1761409835873,688260,5m,[2400:8200:8001:0109:0001:0D03:0A52:28F6],7709,湘财,success,,5,0.894,7,42,Phase1
2025-10-26 00:30:35.881,688260_1d_1761409835881,688260,1d,123.125.28.66,7709,东兴,success,,15,0.902,7,41,Phase1
2025-10-26 00:30:35.888,688267_1m_1761409835888,688267,1m,1.192.125.3,7709,中原,success,,800,0.909,7,56,Phase1
2025-10-26 00:30:35.896,688271_5m_1761409835896,688271,5m,182.118.47.138,7709,申万宏源,success,,5,0.916,7,66,Phase1
2025-10-26 00:30:35.903,688279_5m_1761409835903,688279,5m,123.125.108.187,7709,国元,success,,5,0.923,7,84,Phase1
2025-10-26 00:30:35.911,688261_5m_1761409835911,688261,5m,219.143.41.38,7709,东兴,success,,5,0.932,7,45,Phase1
2025-10-26 00:30:35.920,688246_1d_1761409835920,688246,1d,123.125.108.60,7709,东兴,success,,15,0.941,7,12,Phase1
2025-10-26 00:30:35.924,688267_1d_1761409835924,688267,1d,123.125.108.102,7709,光大,success,,15,0.945,7,55,Phase1
2025-10-26 00:30:35.932,688247_1m_1761409835932,688247,1m,180.101.48.171,7709,华泰,success,,800,0.953,7,16,Phase1
2025-10-26 00:30:35.938,688246_1m_1761409835938,688246,1m,223.112.100.140,7709,长城,success,,800,0.959,7,14,Phase1
2025-10-26 00:30:35.943,688248_1d_1761409835943,688248,1d,183.201.253.78,7709,中泰,success,,15,0.964,7,17,Phase1
2025-10-26 00:30:36.019,688270_5m_1761409836019,688270,5m,183.201.253.75,7709,中信建投,success,,5,1.039,7,63,Phase1
2025-10-26 00:30:36.034,688259_1d_1761409836034,688259,1d,123.125.108.213,7709,国泰,success,,15,1.055,7,38,Phase1
