时间戳,任务ID,品种代码,周期,服务器IP,服务器Port,所属券商/机构,任务状态,错误信息,数据条数,耗时(秒),Worker ID,Connection ID,Phase
2025-10-27 21:36:38.238,000428_5m_1761572198238,000428,5m,58.240.134.196,7709,南京,failed,返回数据为空,0,0.012,7,27,Phase1
2025-10-27 21:36:38.260,000422_1d_1761572198260,000422,1d,153.3.253.68,7709,南京,failed,返回数据为空,0,0.034,7,14,Phase1
2025-10-27 21:36:39.300,000420_5m_1761572199300,000420,5m,120.199.2.122,7709,中信,success,,2,1.075,7,9,Phase1
2025-10-27 21:36:39.324,000526_5m_1761572199324,000526,5m,115.28.252.213,7709,光大,success,,2,1.098,7,90,Phase1
2025-10-27 21:36:39.328,000415_1m_1761572199328,000415,1m,103.251.85.87,7709,国元,success,,800,1.103,7,1,Phase1
2025-10-27 21:36:39.333,000513_5m_1761572199333,000513,5m,183.201.253.75,7709,中信建投,success,,2,1.107,7,63,Phase1
2025-10-27 21:36:39.338,000428_1d_1761572199338,000428,1d,120.199.2.123,7709,中信,success,,6,1.111,7,26,Phase1
2025-10-27 21:36:39.346,000415_1d_1761572199346,000415,1d,125.46.62.164,7709,中原,success,,6,1.120,7,0,Phase1
2025-10-27 21:36:39.371,000425_1d_1761572199371,000425,1d,[2409:8720:e00:5:2:0:0:13],7709,华泰,success,,6,1.144,7,20,Phase1
2025-10-27 21:36:39.379,000426_1d_1761572199379,000426,1d,120.195.71.155,7709,华泰,success,,6,1.152,7,23,Phase1
2025-10-27 21:36:39.388,000518_5m_1761572199388,000518,5m,109.244.14.35,7709,中泰,success,,2,1.162,7,73,Phase1
2025-10-27 21:36:39.403,000422_1m_1761572199403,000422,1m,112.28.135.22,7709,华安,success,,800,1.177,7,16,Phase1
2025-10-27 21:36:39.425,000521_1m_1761572199425,000521,1m,1.192.125.4,7709,中原,success,,800,1.199,7,80,Phase1
2025-10-27 21:36:39.485,000536_5m_1761572199485,000536,5m,58.240.134.196,7709,南京,failed,返回数据为空,0,1.214,7,27,Phase1
2025-10-27 21:36:39.503,000419_1d_1761572199503,000419,1d,[2409:871e:8f01:2031:192:168:166:12],7709,东方,success,,6,1.277,7,5,Phase1
2025-10-27 21:36:39.511,000506_5m_1761572199511,000506,5m,218.75.126.9,7709,杭州电信主站J3,success,,2,1.285,7,52,Phase1
2025-10-27 21:36:39.515,000523_5m_1761572199515,000523,5m,[2408:863c:e01:1:3:0:0:13],7709,华泰,success,,2,1.289,7,82,Phase1
2025-10-27 21:36:39.524,000417_1d_1761572199524,000417,1d,125.46.62.169,7709,中原,success,,6,1.298,7,3,Phase1
2025-10-27 21:36:39.530,000423_5m_1761572199530,000423,5m,115.238.90.165,7709,杭州电信主站J4,success,,2,1.303,7,18,Phase1
2025-10-27 21:36:39.547,000421_1m_1761572199547,000421,1m,112.51.30.203,7709,兴业,success,,800,1.322,7,13,Phase1
2025-10-27 21:36:39.550,000510_5m_1761572199550,000510,5m,[2400:8200:8002:1800:3da5:6af9:3860:49b6],7709,中泰,success,,2,1.324,7,60,Phase1
2025-10-27 21:36:39.557,000417_1m_1761572199557,000417,1m,175.6.5.156,7709,光大,success,,800,1.331,7,4,Phase1
2025-10-27 21:36:39.560,000430_5m_1761572199560,000430,5m,[2408:8706:0:e400:1:c10:a56:ae4],7709,光大,success,,2,1.333,7,33,Phase1
2025-10-27 21:36:39.572,000501_1m_1761572199572,000501,1m,103.221.142.67,7709,国泰,success,,800,1.346,7,43,Phase1
2025-10-27 21:36:39.574,000506_1m_1761572199574,000506,1m,114.28.173.135,7709,国泰,success,,800,1.348,7,53,Phase1
2025-10-27 21:36:39.580,000506_1d_1761572199580,000506,1d,103.251.85.58,7709,华西,success,,6,1.354,7,51,Phase1
2025-10-27 21:36:39.591,000507_1d_1761572199591,000507,1d,125.46.92.6,7709,中原,success,,6,1.364,7,54,Phase1
